Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
FABP1,"Fatty acid-binding protein, liver",Lifestyle factors,X1050.Time spend outdoors in summer,50252,-0.00653290856805559,0.0128212477375587,-0.0316625541336707,0.0185967369975595,0.610380601261756
FABP1,"Fatty acid-binding protein, liver",Lifestyle factors,X1060.Time spent outdoors in winter,48052,-0.0080900213566197,0.0142612112458378,-0.0360419953984617,0.0198619526852223,0.570534251501984
FABP1,"Fatty acid-binding protein, liver",Physical activities,X1070.Time spent watching television (TV),51055,0.0631584674664557,0.0126836040143915,0.0382986035982482,0.0880183313346631,6.42091415641799e-07
FABP1,"Fatty acid-binding protein, liver",Physical activities,X1080.Time spent using computer,48087,-0.0128820736654283,0.0126596258824367,-0.0376949403950042,0.0119307930641475,0.308894302195529
FABP1,"Fatty acid-binding protein, liver",Physical activities,X1090.Time spent driving,45370,-0.0628167514120809,0.0138616808963635,-0.0899856459689533,-0.0356478568552085,5.89196441325039e-06
FABP1,"Fatty acid-binding protein, liver",Lifestyle factors,X1160.Sleep duration,52125,0.00513812059193044,0.0116287027112251,-0.0176541367220707,0.0279303779059316,0.65860316631174
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,36016,0.00607211655646709,0.0387125256819514,-0.0698044337801576,0.0819486668930918,0.875366177504532
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,36016,-0.0428204804391304,0.0427983295031663,-0.126705206265336,0.0410642453870756,0.317092745295747
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,36016,0.0534001930141758,0.0453941373530736,-0.0355723161978485,0.1423727022262,0.239485766563701
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,36016,-0.00606792072599495,0.0468444803819721,-0.0978831022746602,0.0857472608226703,0.896939180168604
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,36016,0.0693629935042339,0.0477171594904251,-0.0241626390969993,0.162888626105467,0.146091817361746
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,36016,0.0979606504615734,0.127167146790726,-0.15128695724825,0.347208258171397,0.441128786024136
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,36016,-0.0388072253681363,0.14946284186402,-0.331754395421615,0.254139944685342,0.795145108571141
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#15.Location of pain during the past week_Chest pain,36016,0.159058374728497,0.076071973124364,0.00995730740474376,0.308159442052251,0.0365715875262339
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#16.Location of pain during the past week_Abdomen,36016,0.0839178083779907,0.0579806903147411,-0.0297243446389019,0.197559961394883,0.147843816109013
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#17.Location of pain during the past week_Neck pain,36016,0.010227119767596,0.0391760224680991,-0.0665578842698784,0.0870121238050703,0.794056885179332
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#18.Location of pain during the past week_Upper back,36016,-0.0555334889141257,0.0611400241887501,-0.175367936324076,0.0643009584958245,0.363749214808342
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#19.Location of pain during the past week_Lower back,36016,0.00393489354838867,0.0291554258557035,-0.0532097411287902,0.0610795282255675,0.892645067407144
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,36016,-0.0627967127531007,0.0398996069025708,-0.140999942282139,0.0154065167759379,0.115560636954214
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,36016,-0.0302910166392536,0.0631715188335483,-0.154107193553008,0.0935251602745011,0.631594030381461
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,36016,-0.121004865136867,0.0581571656784911,-0.234992909866709,-0.00701682040702409,0.0374999455807967
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,36016,0.0345149001215102,0.0721203326342294,-0.106840951841579,0.1758707520846,0.632255984387281
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,36016,0.0494006939509504,0.0699287368231932,-0.0876596302225082,0.186461018124409,0.479934638643538
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#7.Location of pain during the past week_Left hip,36016,-0.0531152055502215,0.0448045256092389,-0.14093207574433,0.0347016646438867,0.235862733669711
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#8.Location of pain during the past week_Right hip,36016,0.00777440070663647,0.0437175208531031,-0.0779119401654455,0.0934607415787185,0.858859295773302
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,36016,-0.0488018484415004,0.0483882067134123,-0.143642733599788,0.0460390367167877,0.313224169587143
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120040.Fatigue severity over the past week,36022,0.0450652827306006,0.0219057632635003,0.00212998673414003,0.0880005787270611,0.0396985861475725
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120041.Waking unrefreshed severity over the past week,36025,0.0275550547408627,0.0215716716489614,-0.0147254216911016,0.0698355311728271,0.201510807512571
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120042.Cognitive symptoms severity over the past week,36026,0.0390948631950979,0.0237810955462551,-0.00751608407556223,0.085705810465758,0.100229470884305
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120098.Mobility problems today,36027,0.0850918009620898,0.0252774010039228,0.0355480949944011,0.134635506929778,0.000765651932037226
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120099.Self-care problems today,36027,0.0447069458837689,0.0379901298522974,-0.0297537086267341,0.119167600394272,0.239311378895186
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120100.Problems doing usual activities,36027,0.0356146187644359,0.0243471072612247,-0.0121057114675646,0.0833349489964363,0.143568151685202
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120101.Pain or discomfort today,36027,0.0202320412819721,0.0217421974030334,-0.0223826656279734,0.0628467481919176,0.352120466095477
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120102.Anxiety or depression today,36027,0.0654050075037472,0.0276929705931059,0.0111267851412596,0.119683229866235,0.0182125640278072
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120103.Scale to indicate how health is today,36010,-0.0487117501138966,0.0127264401253342,-0.0736555727595515,-0.0237679274682416,0.000130462836755993
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,36012,0.0618499806128246,0.027067992781366,0.00879671476134722,0.114903246464302,0.0223417851255219
FABP1,"Fatty acid-binding protein, liver",Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",36011,0.0577647985049633,0.028858026802666,0.00120306597173795,0.114326531038189,0.045354571711159
FABP1,"Fatty acid-binding protein, liver",Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",36017,0.0415324110527392,0.0220388159563913,-0.00166366822178772,0.0847284903272662,0.0595348456707648
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120107.Feeling tired or having little energy over the last two weeks,36021,0.0666059651128401,0.0222655676622143,0.0229654524949,0.11024647773078,0.0027858380643909
FABP1,"Fatty acid-binding protein, liver",Health and medical history,X120108.Poor appetite or overeating over the last two weeks,36021,0.0899503617815608,0.0317120033118219,0.0277948352903898,0.152105888272732,0.00457378747279436
