Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
TXNDC15,Thioredoxin domain-containing protein 15,Lifestyle factors,X1050.Time spend outdoors in summer,50335,0.174566281921967,0.0435169571046995,0.0892730459967562,0.259859517847178,6.05477418571824e-05
TXNDC15,Thioredoxin domain-containing protein 15,Lifestyle factors,X1060.Time spent outdoors in winter,48122,0.0609159472103457,0.0484881183504004,-0.034120764756439,0.15595265917713,0.209019833344752
TXNDC15,Thioredoxin domain-containing protein 15,Physical activities,X1070.Time spent watching television (TV),51147,0.24342176344811,0.0433670261587262,0.158422392177007,0.328421134719214,2.0111506589176e-08
TXNDC15,Thioredoxin domain-containing protein 15,Physical activities,X1080.Time spent using computer,48177,-0.217657583314636,0.0429934926124066,-0.301924828834953,-0.133390337794319,4.17391652749497e-07
TXNDC15,Thioredoxin domain-containing protein 15,Physical activities,X1090.Time spent driving,45419,0.032028719269436,0.0475091242669405,-0.0610891642937673,0.125146602832639,0.500219290338747
TXNDC15,Thioredoxin domain-containing protein 15,Lifestyle factors,X1160.Sleep duration,52222,0.0325394115487791,0.0394202413158959,-0.0447242614303768,0.109803084527935,0.409124878137984
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,36063,-0.00796811482225267,0.0113977821491466,-0.03030776783458,0.0143715381900747,0.484515419046612
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,36063,0.0196607263551943,0.0125637614434108,-0.00496424607389093,0.0442856987842794,0.117654430478274
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,36063,-0.00280761596454022,0.0133018043657251,-0.0288791525213613,0.0232639205922809,0.832838170788738
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,36063,0.00635078829158824,0.0136315836417955,-0.020367115646331,0.0330686922295075,0.641309422019002
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,36063,0.00895655882646198,0.0139740263463488,-0.0184325328123818,0.0363456504653057,0.521579190318341
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,36063,0.0108855213156726,0.0377459321100345,-0.063096505619995,0.0848675482513402,0.773056799183068
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,36063,0.0217716655688331,0.0440139842027553,-0.0644957434685673,0.108039074606233,0.620859383693542
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,36063,0.0251456224590737,0.0221788676588692,-0.0183249581523099,0.0686162030704573,0.256929580968003
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,36063,0.0122726816269347,0.0169819092665279,-0.02101186053546,0.0455572237893295,0.469892079577347
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,36063,0.0128923697444059,0.0114734233774464,-0.00959554007538899,0.0353802795642008,0.26118815180965
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#18.Location of pain during the past week_Upper back,36063,0.00527598353458631,0.0180115897468616,-0.0300267323692625,0.0405786994384351,0.769590228556718
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#19.Location of pain during the past week_Lower back,36063,-0.0018946558954349,0.00855691564316893,-0.018666210556046,0.0148768987651762,0.824772968001554
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,36063,0.01680523050118,0.011661189847604,-0.00605070160012382,0.0396611626024839,0.149591368123549
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,36063,0.0292624842391425,0.0184387540830762,-0.00687747376368686,0.0654024422419718,0.112552779515823
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,36063,-0.004230278439098,0.0170585692601377,-0.0376650741889679,0.0292045173107719,0.804152420637071
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,36063,0.0149483326146931,0.0210911135773519,-0.0263902499969166,0.0562869152263027,0.478501595909111
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,36063,0.0354549304248302,0.0204553159742569,-0.00463748888471324,0.0755473497343737,0.0830859986441426
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#7.Location of pain during the past week_Left hip,36063,-0.0109474516717327,0.0130715320760573,-0.0365676545408051,0.0146727511973397,0.402336523517168
TXNDC15,Thioredoxin domain-containing protein 15,Health and medical history,X120039#8.Location of pain during the past week_Right hip,36063,0.0131676150323167,0.0128195396792695,-0.0119586827390515,0.038293912803685,0.304382214674207
