Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Lifestyle factors,X1050.Time spend outdoors in summer,46709,0.0258745222112205,0.0300449173954245,-0.0330135158838116,0.0847625603062526,0.389142247501873
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Lifestyle factors,X1060.Time spent outdoors in winter,44902,-0.0110762785302993,0.0335473251784886,-0.0768290358801368,0.0546764788195383,0.741276698356164
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Physical activities,X1070.Time spent watching television (TV),47431,-0.0282649706694846,0.0297107075018981,-0.0864979573732049,0.0299680160342356,0.341444254144752
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Physical activities,X1080.Time spent using computer,44904,-0.00536317387373253,0.0298276899680763,-0.0638254462111621,0.053099098463697,0.857307732807449
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Physical activities,X1090.Time spent driving,42684,0.0567233406077497,0.0323380047233131,-0.00665914864994399,0.120105829865443,0.0794391143985369
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Lifestyle factors,X1160.Sleep duration,48319,-0.00563527801547342,0.026984529022621,-0.0585249548998107,0.0472543988688638,0.834580249279776
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34628,-0.0157537973788515,0.0210202087220678,-0.0569534064741044,0.0254458117164015,0.453609481479303
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34628,0.0431561519735066,0.0234026803521344,-0.00271310151667672,0.0890254054636899,0.0652221616291716
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34628,0.0315605699940847,0.0246983051801287,-0.0168481081589674,0.0799692481471369,0.201353801349663
HSD17B3,Testosterone 17-beta-dehydrogenase 3,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34628,0.0133858866976099,0.0256035290648281,-0.0367970302694532,0.063568803664673,0.601122822272379
