Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Lifestyle factors,X1050.Time spend outdoors in summer,50276,-0.0639571331742669,0.036472786739212,-0.135443795183122,0.00752952883458857,0.0795204712480085
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Lifestyle factors,X1060.Time spent outdoors in winter,48082,-0.110661968508254,0.0400981652984525,-0.189254372493221,-0.0320695645232872,0.00578949795635367
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Physical activities,X1070.Time spent watching television (TV),51092,0.073603911360708,0.0362774365805459,0.0025001356628379,0.144707687058578,0.0424784901702188
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Physical activities,X1080.Time spent using computer,48101,-0.0275830159647065,0.035830906603258,-0.0978115929070922,0.0426455609776792,0.441421505573688
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Physical activities,X1090.Time spent driving,45396,-0.225770837822405,0.0391372499164885,-0.302479847658723,-0.149061827986088,8.12934710087359e-09
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Lifestyle factors,X1160.Sleep duration,52160,0.131697241856614,0.0330801402448187,0.0668601669767689,0.196534316736458,6.87861722848367e-05
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,36016,0.0020695764234214,0.0129162960900352,-0.0232463639130476,0.0273855167598904,0.872704365684108
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,36016,-0.00271837805857329,0.014223639810826,-0.0305967120877922,0.0251599559706457,0.848439233060078
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,36016,0.00388168006204463,0.0151221342856107,-0.0257577031377523,0.0335210632618416,0.79742626341557
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,36016,0.0255786770463095,0.0154668658011041,-0.00473637992385447,0.0558937340164735,0.0982160722423872
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,36016,0.0274058235617975,0.0158807383630323,-0.00372042362974583,0.0585320707533408,0.0844381412862509
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,36016,-0.0196377440796838,0.0418490280735346,-0.101661839103812,0.0623863509444441,0.638903247982736
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,36016,0.0866631714252974,0.0495407696042847,-0.0104367369991007,0.183763079849695,0.0802752979977389
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,36016,0.0194035151455028,0.025098282396075,-0.0297891183508043,0.0685961486418099,0.43948706241742
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,36016,-0.00759794325082458,0.019121111603662,-0.045075321994002,0.0298794354923529,0.691114278786693
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,36016,0.00553084482546059,0.0129414082300752,-0.0198343153054868,0.030896004956408,0.66911803168555
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#18.Location of pain during the past week_Upper back,36016,-0.0194707226416152,0.0206187430305437,-0.0598834589814809,0.0209420136982506,0.345036138789112
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#19.Location of pain during the past week_Lower back,36016,-0.00291814653673146,0.00965718939461165,-0.0218462377501703,0.0160099446767074,0.762528292735541
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,36016,0.001318239115487,0.0132292328634467,-0.0246110572968685,0.0272475355278425,0.920628127555835
