Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CEACAM3,Carcinoembryonic antigen-related cell adhesion molecule 3,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,26323,92,1.98 [1.63-2.41],6.554954542549152e-12
