Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22927,3033,1.30 [1.20-1.41],2.4350019643933193e-10
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),23129,2458,1.35 [1.24-1.47],7.210644568484122e-12
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22093,696,1.56 [1.36-1.79],1.7258737281452847e-10
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21340,796,1.60 [1.41-1.81],5.1215709750483596e-14
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21191,315,1.73 [1.47-2.03],1.88385651848058e-11
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23669,763,1.54 [1.34-1.76],3.1441705417344044e-10
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19390,131,2.08 [1.71-2.52],9.469635808639053e-14
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22892,2572,1.37 [1.25-1.50],7.935518863408294e-12
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23017,1980,1.38 [1.24-1.53],8.751593778061245e-10
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16700,67,2.62 [1.97-3.47],2.2351704540227668e-11
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,22309,202,2.11 [1.78-2.50],1.340421231839634e-17
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter X Diseases of the respiratory system,Interstitial lung disease,22344,237,2.01 [1.73-2.34],1.2407669228117178e-19
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23695,299,1.94 [1.69-2.23],1.183892776436771e-20
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XI Diseases of the digestive system,Coeliac disease,22443,123,1.92 [1.63-2.27],1.8641031411368404e-14
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22468,148,1.85 [1.56-2.19],1.1389116864265357e-12
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],22961,149,1.93 [1.62-2.30],2.17324944751162e-13
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,23025,213,1.74 [1.51-2.01],1.0628778217425327e-14
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22926,1036,1.62 [1.46-1.79],3.4463734837162207e-20
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23052,1162,1.57 [1.41-1.75],1.4857840064981974e-16
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,23624,56,2.22 [1.74-2.84],1.1056374765934292e-10
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23620,2027,1.47 [1.34-1.61],2.932414927526931e-17
