Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22394,695,1.38 [1.25-1.52],2.65904350203587e-10
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21634,795,1.38 [1.26-1.52],9.150558614379493e-12
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23985,765,1.37 [1.25-1.51],3.288487412238665e-11
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23194,2578,1.22 [1.15-1.29],6.081448466945476e-12
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23728,1084,1.32 [1.22-1.43],1.834734027084137e-11
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,19435,210,1.73 [1.49-2.00],2.7373454101734244e-13
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,21973,2748,1.24 [1.18-1.31],2.3107647115838023e-14
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23314,4089,1.19 [1.14-1.25],2.283393201849231e-13
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",20523,1298,1.32 [1.22-1.43],4.600875486686214e-12
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23677,1313,1.51 [1.41-1.61],4.9395629171412975e-34
GPRC5C,G-protein coupled receptor family C group 5 member C,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,19847,622,1.45 [1.31-1.61],2.19040139124213e-12
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",24016,64,2.23 [1.91-2.61],4.681180864070105e-24
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Diseases of liver,24000,698,1.58 [1.46-1.72],2.07410336732943e-28
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",23336,1393,1.30 [1.21-1.40],1.0246912412173837e-12
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,23384,82,2.22 [1.93-2.55],1.1926654440771305e-29
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,24077,304,1.60 [1.42-1.80],1.4849823578836002e-14
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Other diseases of liver,23884,582,1.55 [1.42-1.71],8.317107846814204e-21
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,18965,943,1.38 [1.26-1.50],2.35985589553794e-13
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,23393,91,1.91 [1.62-2.25],1.1896067701190283e-14
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18951,2686,1.22 [1.15-1.29],2.4597113291483144e-11
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23240,1042,1.47 [1.35-1.59],3.4764817562157975e-21
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23364,1166,1.32 [1.21-1.43],6.082189489396494e-11
GPRC5C,G-protein coupled receptor family C group 5 member C,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23932,2037,1.33 [1.25-1.41],1.0255372655197798e-19
