Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20748.Liking for wholemeal bread,FABP4,"Fatty acid-binding protein, adipocyte",18872,-0.147559536279106,0.0257373522053255,-0.198004746601544,-0.0971143259566679,1.00010952748335e-08
Diet and food preferences,X20748.Liking for wholemeal bread,IGFBP6,Insulin-like growth factor-binding protein 6,18537,-0.249236387381643,0.0452104591947894,-0.337848887403431,-0.160623887359856,3.57878865128407e-08
Diet and food preferences,X20748.Liking for wholemeal bread,ASGR1,Asialoglycoprotein receptor 1,18489,-0.231457321848871,0.0433545313720675,-0.316432203338123,-0.146482440359619,9.47157640972277e-08
Diet and food preferences,X20748.Liking for wholemeal bread,FSTL3,Follistatin-related protein 3,18613,-0.213976426630692,0.0428705893664374,-0.298002781788909,-0.129950071472474,6.05422810195402e-07
Diet and food preferences,X20748.Liking for wholemeal bread,ADM,Pro-adrenomedullin,18780,-0.235124602337896,0.0473549639279456,-0.327940331636669,-0.142308873039123,6.92498280508968e-07
Diet and food preferences,X20748.Liking for wholemeal bread,EFNA1,Ephrin-A1,18594,-0.23496532046009,0.0473984214091147,-0.327866226421955,-0.142064414498225,7.21319407905787e-07
Diet and food preferences,X20748.Liking for wholemeal bread,MPO,Myeloperoxidase,18632,-0.126963829533832,0.0260397806526418,-0.17800179961301,-0.0759258594546541,1.09282049137281e-06
Diet and food preferences,X20748.Liking for wholemeal bread,IGFBP4,Insulin-like growth factor-binding protein 4,18421,-0.157478202000551,0.0324404961984999,-0.221061574549611,-0.0938948294514913,1.21760123237516e-06
Diet and food preferences,X20748.Liking for wholemeal bread,IL12B,Interleukin-12 subunit beta,18830,-0.108530683193136,0.0230211966523096,-0.153652228631662,-0.0634091377546086,2.4418483889853e-06
Diet and food preferences,X20748.Liking for wholemeal bread,DDC,Aromatic-L-amino-acid decarboxylase,18600,0.123085288662466,0.026125363228646,0.0718795767343196,0.174291000590612,2.47882981752002e-06
Diet and food preferences,X20748.Liking for wholemeal bread,MMP9,Matrix metalloproteinase-9,18592,-0.0942619631407075,0.0200352245547152,-0.133531003267949,-0.0549929230134658,2.55930396398949e-06
Diet and food preferences,X20748.Liking for wholemeal bread,IL12A_IL12B,Interleukin-12,18513,-0.0770360301809943,0.0165182016342904,-0.109411705384204,-0.0446603549777851,3.12737501172791e-06
Diet and food preferences,X20748.Liking for wholemeal bread,AREG,Amphiregulin,18513,-0.129225651614929,0.0277884691042122,-0.183691051059185,-0.0747602521706728,3.33690738754772e-06
Diet and food preferences,X20748.Liking for wholemeal bread,REG4,Regenerating islet-derived protein 4,18663,-0.122356851589327,0.0264943167798219,-0.174285712477778,-0.0704279907008762,3.89612494387889e-06
Diet and food preferences,X20748.Liking for wholemeal bread,CLEC4D,C-type lectin domain family 4 member D,18592,-0.0936781700381095,0.0203215580308444,-0.133508423778564,-0.0538479162976545,4.0575479815357e-06
Diet and food preferences,X20748.Liking for wholemeal bread,OSM,Oncostatin-M,18493,-0.0792692463568437,0.0172608720918585,-0.113100555656886,-0.045437937056801,4.41017718620408e-06
Diet and food preferences,X20748.Liking for wholemeal bread,COL6A3,Collagen alpha-3(VI) chain,18872,-0.17800666448835,0.0390712549410961,-0.254586324172899,-0.101427004803802,5.24764697904302e-06
Diet and food preferences,X20748.Liking for wholemeal bread,OCLN,Occludin,15782,-0.151992272346125,0.0344436513314636,-0.219501828955794,-0.0844827157364564,1.0272893666995e-05
Diet and food preferences,X20748.Liking for wholemeal bread,OXT,Oxytocin-neurophysin 1,18817,-0.0385021047220441,0.00875303094368903,-0.0556580453716746,-0.0213461640724136,1.0949134086077e-05
Diet and food preferences,X20748.Liking for wholemeal bread,CDHR2,Cadherin-related family member 2,18513,-0.0744446671179233,0.0172777846261644,-0.108309124985205,-0.0405802092506411,1.65070050761463e-05
