Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29166.Frequency of confiding in someone close,FSHB,Follitropin subunit beta,13795,-0.124887845541455,0.0233875145964694,-0.170727374150535,-0.0790483169323747,9.4455477656145e-08
Mental health,X29166.Frequency of confiding in someone close,FGFR2,Fibroblast growth factor receptor 2,16779,-0.33526966171314,0.063494121953916,-0.459718140742815,-0.210821182683465,1.30563498057404e-07
Mental health,X29166.Frequency of confiding in someone close,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,16779,-0.197491287369161,0.0384496743967591,-0.272852649186809,-0.122129925551513,2.83253540421768e-07
Mental health,X29166.Frequency of confiding in someone close,CGA,Glycoprotein hormones alpha chain,16713,-0.0715182583282208,0.0153180280051305,-0.101541593218277,-0.0414949234381651,3.0518095874465e-06
Mental health,X29166.Frequency of confiding in someone close,SCARB2,Lysosome membrane protein 2,16271,-0.229352256557609,0.0492543116456719,-0.325890707383125,-0.132813805732092,3.24189211371953e-06
Mental health,X29166.Frequency of confiding in someone close,STC1,Stanniocalcin-1,16893,-0.143610594856291,0.0311207754311483,-0.204607314701341,-0.0826138750112399,3.96710749032703e-06
Mental health,X29166.Frequency of confiding in someone close,GUSB,Beta-glucuronidase,16771,-0.104202076490041,0.0227895436487237,-0.14886958204154,-0.0595345709385428,4.8570418207033e-06
Mental health,X29166.Frequency of confiding in someone close,SCG2,Secretogranin-2,16795,-0.189558208448693,0.0421756183247298,-0.272222420365164,-0.106893996532223,7.02009052479667e-06
Mental health,X29166.Frequency of confiding in someone close,SMOC1,SPARC-related modular calcium-binding protein 1,16860,-0.172395554353534,0.0404037061145956,-0.251586818338142,-0.0932042903689268,1.99357162122486e-05
Mental health,X29166.Frequency of confiding in someone close,LMNB2,Lamin-B2,14158,-0.241640954231318,0.0575089506120528,-0.354358497430942,-0.128923411031695,2.66429286216053e-05
Mental health,X29166.Frequency of confiding in someone close,JAM2,Junctional adhesion molecule B,16893,-0.219890659752203,0.0530338912704219,-0.32383708664223,-0.115944232862177,3.3964731589195e-05
Mental health,X29166.Frequency of confiding in someone close,FAM3B,Protein FAM3B,16639,-0.149572329424319,0.0372824574153759,-0.222645945958456,-0.0764987128901824,6.05036670285581e-05
Mental health,X29166.Frequency of confiding in someone close,ISM1,Isthmin-1,16718,-0.13302660695644,0.0333975082462406,-0.198485723119072,-0.0675674907938086,6.83019645095945e-05
Mental health,X29166.Frequency of confiding in someone close,KRT18,"Keratin, type I cytoskeletal 18",16639,-0.0668974679023553,0.016821705806673,-0.0998680112834344,-0.0339269245212761,7.01287149914291e-05
Mental health,X29166.Frequency of confiding in someone close,THY1,Thy-1 membrane glycoprotein,16893,-0.193860853326645,0.0494032993431953,-0.290691320039308,-0.0970303866139825,8.74190738628691e-05
