Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,ASGR1,Asialoglycoprotein receptor 1,42794,0.244422433148097,0.0368276298561802,0.172240278629983,0.31660458766621,3.24096765423702e-11
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,OXT,Oxytocin-neurophysin 1,43506,0.0476736617268875,0.00772307766882284,0.0325364294959948,0.0628108939577803,6.76464276980265e-10
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,GDF15,Growth/differentiation factor 15,43644,0.147695280553957,0.0240344197568358,0.100587817830559,0.194802743277356,8.0574038018967e-10
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,PLG,Plasminogen,36505,0.339535419479711,0.0584864073749909,0.224902061024729,0.454168777934694,6.47537499972788e-09
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,CDCP1,CUB domain-containing protein 1,42794,0.119216794189293,0.0209059760524342,0.0782410811265218,0.160192507252064,1.18823459360866e-08
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,WFDC12,WAP four-disulfide core domain protein 12,43416,0.0919594820622003,0.0168837125488851,0.0588674054663856,0.125051558658015,5.1608732408324e-08
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,GAST,Gastrin,37313,0.0518596990960373,0.00954654078188759,0.0331484791635376,0.070570919028537,5.59787902144347e-08
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,FGF21,Fibroblast growth factor 21,43424,0.0495351055162905,0.00912366068777294,0.0316527305682556,0.0674174804643255,5.68777479775428e-08
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,TFF1,Trefoil factor 1,42913,0.0732175529573785,0.0138057450998878,0.0461582925615984,0.100276813353159,1.14219945055426e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,CD99L2,CD99 antigen-like protein 2,43133,0.242059865270143,0.0456652580766443,0.15255595943992,0.331563771100366,1.15897534427309e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,CCL16,C-C motif chemokine 16,43644,0.107155207896328,0.0206777224035414,0.0666268719853867,0.147683543807269,2.20308930531554e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,42794,0.170272661310742,0.0331494004248228,0.105299836478089,0.235245486143395,2.81093703703758e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,AMBP,Protein AMBP,43429,0.279708980154878,0.0545222319528649,0.172845405527263,0.386572554782493,2.90705209231895e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,MMP12,Macrophage metalloelastase,43154,0.105848396438615,0.0209163013803754,0.0648524457330787,0.14684434714415,4.19719898363458e-07
Lifestyle factors,X1279.Exposure to tobacco smoke outside home,CCL7,C-C motif chemokine 7,43048,0.0903639975965196,0.0181957835176609,0.0547002619019042,0.126027733291135,6.85365924950647e-07
