Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20715.Liking for salmon,CD99L2,CD99 antigen-like protein 2,18632,-0.582127668442234,0.0521501758890934,-0.684342013184857,-0.479913323699611,7.68085314978558e-29
Diet and food preferences,X20715.Liking for salmon,EPHA1,Ephrin type-A receptor 1,18697,-0.400330630805397,0.0378055327480988,-0.474429474991671,-0.326231786619124,3.9663196207208e-26
Diet and food preferences,X20715.Liking for salmon,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,18632,-0.484314580871266,0.0460289068399207,-0.574531238277511,-0.394097923465021,8.08658725285626e-26
Diet and food preferences,X20715.Liking for salmon,COL6A3,Collagen alpha-3(VI) chain,18872,-0.408316105676942,0.0391559765841443,-0.485061819781864,-0.331570391572019,2.16734936693215e-25
Diet and food preferences,X20715.Liking for salmon,IGFBP4,Insulin-like growth factor-binding protein 4,18421,-0.33711791684571,0.0323351813054185,-0.400494872204331,-0.27374096148709,2.22658964922918e-25
Diet and food preferences,X20715.Liking for salmon,EFNA1,Ephrin-A1,18594,-0.492595905923811,0.047407655071044,-0.585514909863058,-0.399676901984565,3.20709718112118e-25
Diet and food preferences,X20715.Liking for salmon,NPDC1,Neural proliferation differentiation and control protein 1,18624,-0.438769839066013,0.0424433666097538,-0.52195883762113,-0.355580840510895,5.55605546795054e-25
Diet and food preferences,X20715.Liking for salmon,SELENOP,Selenoprotein P,15826,0.698424786005985,0.0676191697309115,0.565891213333398,0.830958358678571,6.2669649939602e-25
Diet and food preferences,X20715.Liking for salmon,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,18632,-0.491392078993743,0.0490750756994323,-0.587579227364631,-0.395204930622856,1.53190062570997e-23
Diet and food preferences,X20715.Liking for salmon,FAM3C,Protein FAM3C,18600,-0.430886864378546,0.0432713547741921,-0.515698719735963,-0.34607500902113,2.66771125605914e-23
Diet and food preferences,X20715.Liking for salmon,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,18663,-0.42400791558288,0.0427048283678913,-0.507709379183947,-0.340306451981813,3.56174509093436e-23
