Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20639.Liking for chilli pepper,PTGR1,Prostaglandin reductase 1,15794,0.359456372788476,0.0174598586083073,0.325235049916194,0.393677695660758,5.89547844736966e-93
Diet and food preferences,X20639.Liking for chilli pepper,MAMDC4,Apical endosomal glycoprotein,15709,0.307924836862493,0.0255090738649296,0.257927052087231,0.357922621637755,2.10871046415328e-33
Diet and food preferences,X20639.Liking for chilli pepper,CSF1,Macrophage colony-stimulating factor 1,18722,-0.549919131444498,0.0460371586501078,-0.64015196239871,-0.459686300490287,9.06148077826798e-33
Diet and food preferences,X20639.Liking for chilli pepper,DSC2,Desmocollin-2,18385,-0.411662220302499,0.0369067146267882,-0.483999380971004,-0.339325059633994,8.46011172115187e-29
Diet and food preferences,X20639.Liking for chilli pepper,GFRA1,GDNF family receptor alpha-1,18759,-0.479516536905976,0.0444436050232936,-0.566626002751631,-0.39240707106032,4.64325591446958e-27
Diet and food preferences,X20639.Liking for chilli pepper,C4BPB,C4b-binding protein beta chain,18699,-0.317646313352211,0.0297345522132064,-0.375926035690095,-0.259366591014326,1.46297553819251e-26
Diet and food preferences,X20639.Liking for chilli pepper,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,18806,-0.347976965018397,0.032975919877788,-0.412609767978862,-0.283344162057933,5.84998023477371e-26
Diet and food preferences,X20639.Liking for chilli pepper,ADA2,Adenosine deaminase 2,18506,-0.285825438033882,0.0287738413355897,-0.342222167051637,-0.229428709016126,3.40200203425357e-23
Diet and food preferences,X20639.Liking for chilli pepper,WFDC2,WAP four-disulfide core domain protein 2,17636,-0.359166175681729,0.0362467911133009,-0.430209886263799,-0.288122465099659,4.37605886023319e-23
Diet and food preferences,X20639.Liking for chilli pepper,SERPINA6,Corticosteroid-binding globulin,15826,0.781917146177974,0.0796630612608704,0.625777546106668,0.938056746249279,1.12319902735382e-22
Diet and food preferences,X20639.Liking for chilli pepper,PCDH9,Protocadherin-9,15724,-0.412135384807229,0.0420953279401224,-0.494642227569869,-0.329628542044589,1.43480625221922e-22
Diet and food preferences,X20639.Liking for chilli pepper,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,15724,-0.166940391293372,0.0171389919890668,-0.200532815591943,-0.133347966994801,2.34600580079488e-22
Diet and food preferences,X20639.Liking for chilli pepper,ALCAM,CD166 antigen,18872,-0.594658011845799,0.0616300846788976,-0.715452977816438,-0.47386304587516,5.58946304688668e-22
Diet and food preferences,X20639.Liking for chilli pepper,RELT,Tumor necrosis factor receptor superfamily member 19L,18632,-0.429431079635481,0.0446803572505367,-0.517004579846533,-0.341857579424429,8.05998487880701e-22
Diet and food preferences,X20639.Liking for chilli pepper,CNDP1,Beta-Ala-His dipeptidase,18690,0.248837038310658,0.0259256820452737,0.198022701501921,0.299651375119394,9.14317988678126e-22
Diet and food preferences,X20639.Liking for chilli pepper,PTGDS,Prostaglandin-H2 D-isomerase,18478,-0.400076446862972,0.0418433687123514,-0.482089449539181,-0.318063444186763,1.30514476712957e-21
