Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20127.Neuroticism score,GAST,Gastrin,35475,0.0849639194441898,0.0070494575813265,0.0711469825847899,0.0987808563035897,2.18577567150325e-33
Mental health,X20127.Neuroticism score,CHGA,Chromogranin-A,35552,0.10751143698554,0.0104198238000322,0.0870885823374767,0.127934291633603,6.33818458071125e-25
Mental health,X20127.Neuroticism score,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,34628,0.144288721330679,0.01486982316241,0.115143867932355,0.173433574729002,3.1110940894163e-22
Mental health,X20127.Neuroticism score,VSIG2,V-set and immunoglobulin domain-containing protein 2,35397,0.144818637835501,0.0153093856864601,0.114812241890039,0.174825033780963,3.27916610744716e-21
Mental health,X20127.Neuroticism score,FGFR2,Fibroblast growth factor receptor 2,41069,0.329440621034209,0.0353272954305006,0.260199121990428,0.39868212007799,1.15909034520214e-20
Mental health,X20127.Neuroticism score,LGALS4,Galectin-4,40924,0.121291713320116,0.0143516522517887,0.0931624749066103,0.149420951733622,2.97166157226168e-17
Mental health,X20127.Neuroticism score,CPM,Carboxypeptidase M,41116,0.178571148295623,0.0225988772842494,0.134277348818494,0.222864947772752,2.81774147338104e-15
Mental health,X20127.Neuroticism score,ASGR1,Asialoglycoprotein receptor 1,40627,0.209512364774428,0.026696431291196,0.157187359443683,0.261837370105172,4.33188335248604e-15
Mental health,X20127.Neuroticism score,FOLR1,Folate receptor alpha,40872,0.206578638362307,0.0272915752249352,0.153087150921434,0.26007012580318,3.83059183724598e-14
Mental health,X20127.Neuroticism score,CXADR,Coxsackievirus and adenovirus receptor,40884,0.114058801955123,0.0152788038659215,0.0841123463779164,0.144005257532329,8.48467874980065e-14
Mental health,X20127.Neuroticism score,FABP4,"Fatty acid-binding protein, adipocyte",41465,0.114450033990198,0.015419238877862,0.0842283257895882,0.144671742190807,1.17087156591904e-13
Mental health,X20127.Neuroticism score,ACE2,Angiotensin-converting enzyme 2,40209,0.115329719216955,0.0155448448462789,0.0848618233182482,0.145797615115661,1.20186139540924e-13
Mental health,X20127.Neuroticism score,NCS1,Neuronal calcium sensor 1,41289,0.1946415431853,0.0269890675317377,0.141742970823094,0.247540115547506,5.61364606210387e-13
Mental health,X20127.Neuroticism score,OCLN,Occludin,35485,0.148121899520052,0.0205998898835499,0.107746115348295,0.18849768369181,6.58666037469053e-13
Mental health,X20127.Neuroticism score,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,41069,-0.121725738752366,0.0170816230087447,-0.155205719849505,-0.0882457576552262,1.04933126275688e-12
Mental health,X20127.Neuroticism score,AMBP,Protein AMBP,41227,0.268439342493738,0.0388818857350752,0.192230846452991,0.344647838534486,5.13000377883007e-12
Mental health,X20127.Neuroticism score,ALCAM,CD166 antigen,41465,0.26616503377258,0.0392905930418669,0.189155471410521,0.343174596134639,1.26704091745457e-11
Mental health,X20127.Neuroticism score,MERTK,Tyrosine-protein kinase Mer,41402,0.201098509347444,0.0301967534771661,0.141912872532198,0.260284146162689,2.77988374755457e-11
Mental health,X20127.Neuroticism score,LGALS3,Galectin-3,41073,0.172390133883057,0.0259124445213645,0.121601742621183,0.223178525144932,2.91186663863377e-11
Mental health,X20127.Neuroticism score,GDF15,Growth/differentiation factor 15,41465,0.118299099379897,0.0178584214619452,0.0832965933144848,0.15330160544531,3.53215430645163e-11
Mental health,X20127.Neuroticism score,IL1RN,Interleukin-1 receptor antagonist protein,40863,0.0937718068435741,0.0143184179311658,0.0657077076984892,0.121835905988659,5.85962297157848e-11
Mental health,X20127.Neuroticism score,ANXA10,Annexin A10,39978,0.0635946396166248,0.00974538579410219,0.0444936834601845,0.0826955957730651,6.85312925873157e-11
