Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20679.Liking for ice cream,CSF1,Macrophage colony-stimulating factor 1,18722,0.344391935568193,0.0466033656152904,0.253049338962224,0.435734532174162,1.5318209795544e-13
Diet and food preferences,X20679.Liking for ice cream,GPC1,Glypican-1,18780,0.291432651329801,0.0404890660612992,0.212074081849655,0.370791220809947,6.34979949402754e-13
Diet and food preferences,X20679.Liking for ice cream,CDHR5,Cadherin-related family member 5,18624,0.190582188330148,0.0302812919620587,0.131230856084513,0.249933520575783,3.16861586201311e-10
Diet and food preferences,X20679.Liking for ice cream,VWC2,Brorin,18424,0.196159413572576,0.0313150131247522,0.134781987848062,0.25753683929709,3.83379182686537e-10
Diet and food preferences,X20679.Liking for ice cream,PTGR1,Prostaglandin reductase 1,15794,-0.108947562643874,0.0174705553002172,-0.1431898510323,-0.0747052742554487,4.60136487227112e-10
Diet and food preferences,X20679.Liking for ice cream,SERPINA6,Corticosteroid-binding globulin,15826,-0.494080210488515,0.0804252781732771,-0.651713755708138,-0.336446665268892,8.27376041810116e-10
Diet and food preferences,X20679.Liking for ice cream,SERPINA11,Serpin A11,18872,0.172681906776702,0.0286074224697658,0.116611358735961,0.228752454817443,1.60676364446403e-09
Diet and food preferences,X20679.Liking for ice cream,MAMDC4,Apical endosomal glycoprotein,15709,-0.153876438191902,0.0255472065240562,-0.203948962979052,-0.103803913404752,1.7479949802281e-09
Diet and food preferences,X20679.Liking for ice cream,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,15362,0.139424084716748,0.0235499790433883,0.093266125791707,0.185582043641789,3.281173703892e-09
Diet and food preferences,X20679.Liking for ice cream,SIT1,Signaling threshold-regulating transmembrane adapter 1,18286,0.129472275743787,0.0219412216372145,0.0864674813348463,0.172477070152727,3.67981732321067e-09
Diet and food preferences,X20679.Liking for ice cream,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,18290,0.126632972817094,0.0214865313557029,0.0845193713599159,0.168746574274271,3.84520382145908e-09
Diet and food preferences,X20679.Liking for ice cream,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,18780,0.23894058422543,0.0405929023474801,0.159378495624369,0.318502672826491,4.01750237031943e-09
Diet and food preferences,X20679.Liking for ice cream,CNDP1,Beta-Ala-His dipeptidase,18690,-0.151049356079843,0.0259139551508417,-0.201840708175493,-0.100258003984194,5.67195783613009e-09
Diet and food preferences,X20679.Liking for ice cream,CTRL,Chymotrypsin-like protease CTRL-1,15764,0.123113128321438,0.0211512452187302,0.0816566876927272,0.16456956895015,5.97741663221076e-09
Diet and food preferences,X20679.Liking for ice cream,RTN4R,Reticulon-4 receptor,18780,0.203933373918028,0.0354693438354348,0.134413460000576,0.273453287835481,9.08623750892986e-09
Diet and food preferences,X20679.Liking for ice cream,PCDH9,Protocadherin-9,15724,0.238037557596925,0.0419650700160675,0.155786020365432,0.320289094828417,1.43394355009449e-08
Diet and food preferences,X20679.Liking for ice cream,TREML2,Trem-like transcript 2 protein,18632,0.194951156938044,0.0356190428660516,0.125137832920583,0.264764480955506,4.47619059068949e-08
Diet and food preferences,X20679.Liking for ice cream,TTR,Transthyretin,15640,-0.306873804679189,0.0568769499482287,-0.418352626577718,-0.195394982780661,6.93680168898402e-08
Diet and food preferences,X20679.Liking for ice cream,PRSS27,Serine protease 27,18560,0.155734906930756,0.0294193761715443,0.0980729296345295,0.213396884226983,1.21286281939794e-07
Diet and food preferences,X20679.Liking for ice cream,PTGDS,Prostaglandin-H2 D-isomerase,18478,0.222955627291647,0.0423320631149495,0.139984783586346,0.305926470996948,1.40359189865034e-07
Diet and food preferences,X20679.Liking for ice cream,BGLAP,Osteocalcin,15787,0.0855668884712157,0.0163266990362708,0.053566558360125,0.117567218582306,1.6183962959385e-07
Diet and food preferences,X20679.Liking for ice cream,CCL25,C-C motif chemokine 25,18830,-0.122798138947648,0.0234972802902993,-0.168852808316635,-0.0767434695786618,1.7501149990495e-07
Diet and food preferences,X20679.Liking for ice cream,EPHA2,Ephrin type-A receptor 2,17901,0.221831796391372,0.0428218879868311,0.137900895937184,0.305762696845561,2.23890737251496e-07
Diet and food preferences,X20679.Liking for ice cream,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,18806,0.172645174353182,0.0334205248116794,0.107140945722291,0.238149402984074,2.41804520127756e-07
Diet and food preferences,X20679.Liking for ice cream,BPIFB2,BPI fold-containing family B member 2,15761,0.115169041272131,0.0223306963092938,0.0714008765059155,0.158937206038347,2.533973417589e-07
Diet and food preferences,X20679.Liking for ice cream,SERPINA7,Thyroxine-binding globulin,15826,0.374456847168351,0.0746540434846658,0.228134921938406,0.520778772398296,5.33596105279067e-07
Diet and food preferences,X20679.Liking for ice cream,EPHA1,Ephrin type-A receptor 1,18697,0.17807102317693,0.0362107627733947,0.107097928141077,0.249044118212784,8.83438497078838e-07
Diet and food preferences,X20679.Liking for ice cream,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,18600,0.0524320522939196,0.0106774569047814,0.031504236760548,0.0733598678272911,9.1598448552387e-07
Diet and food preferences,X20679.Liking for ice cream,NBL1,Neuroblastoma suppressor of tumorigenicity 1,18699,0.225767901993205,0.0461821317097511,0.135250923842093,0.316284880144317,1.02377033327023e-06
Diet and food preferences,X20679.Liking for ice cream,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,18663,0.201024793734262,0.0411507519580865,0.120369319896412,0.281680267572111,1.04243501150787e-06
