Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20720.Liking for savoury biscuits,SELENOP,Selenoprotein P,15826,-0.28568832265207,0.0620800186397348,-0.40736515918595,-0.16401148611819,4.21835568753477e-06
Diet and food preferences,X20720.Liking for savoury biscuits,NCAN,Neurocan core protein,18817,-0.140375630234829,0.0319681829457484,-0.203033268808495,-0.0777179916611619,1.13392154848368e-05
Diet and food preferences,X20720.Liking for savoury biscuits,PLAU,Urokinase-type plasminogen activator,18632,-0.16904728434219,0.0410319127553051,-0.249469833342587,-0.0886247353417916,3.80679662441739e-05
Diet and food preferences,X20720.Liking for savoury biscuits,INHBB,Inhibin beta B chain,15457,0.116864553697914,0.0284477212500856,0.0611070200477468,0.172622087348082,4.01078672540332e-05
Diet and food preferences,X20720.Liking for savoury biscuits,HGF,Hepatocyte growth factor,18830,0.1341973846197,0.0350139883428601,0.0655699674676946,0.202824801771706,0.000127167670083813
Diet and food preferences,X20720.Liking for savoury biscuits,TFF1,Trefoil factor 1,18537,-0.0620014575367311,0.0162878634261243,-0.0939256698519348,-0.0300772452215274,0.000141341538631801
Diet and food preferences,X20720.Liking for savoury biscuits,DNLZ,DNL-type zinc finger protein,15309,0.0566941727619391,0.0151577498544154,0.026984983047285,0.0864033624765932,0.000184489496320577
Diet and food preferences,X20720.Liking for savoury biscuits,FNDC1,Fibronectin type III domain-containing protein 1,15764,0.111015963080463,0.0299908345041105,0.0522339274524065,0.16979799870852,0.00021492161286057
Diet and food preferences,X20720.Liking for savoury biscuits,COCH,Cochlin,15794,0.111235912115196,0.0303775602606767,0.0516958940042697,0.170775930226123,0.000251288657271922
Diet and food preferences,X20720.Liking for savoury biscuits,LEP,Leptin,18624,0.0643630058573248,0.0176039358630464,0.029859291565754,0.0988667201488957,0.000256715635021113
Diet and food preferences,X20720.Liking for savoury biscuits,CD109,CD109 antigen,18632,-0.128256439044362,0.0352290348666476,-0.197305347382991,-0.0592075307057322,0.000272692128561592
Diet and food preferences,X20720.Liking for savoury biscuits,ANXA10,Annexin A10,18211,-0.0560156179765608,0.0154116109522029,-0.0862223754428785,-0.025808860510243,0.00027913906109756
Diet and food preferences,X20720.Liking for savoury biscuits,C2orf69,UPF0565 protein C2orf69,15363,0.0866110663326058,0.0244403850279044,0.0387079116779131,0.134514220987299,0.000395624026828239
Diet and food preferences,X20720.Liking for savoury biscuits,EGFR,Epidermal growth factor receptor,18872,-0.251148739138993,0.0721544500454027,-0.392571461227982,-0.109726017050003,0.000501217215021262
Diet and food preferences,X20720.Liking for savoury biscuits,CA14,Carbonic anhydrase 14,18780,-0.115383035692772,0.0335272240648726,-0.181096394859923,-0.049669676525622,0.000579816957409344
Diet and food preferences,X20720.Liking for savoury biscuits,APLP1,Amyloid-like protein 1,18624,-0.0794607141020774,0.0230992765237566,-0.12473529608864,-0.0341861321155145,0.000583064667155383
Diet and food preferences,X20720.Liking for savoury biscuits,DDC,Aromatic-L-amino-acid decarboxylase,18600,-0.083250766649929,0.0250942745666067,-0.132435544800478,-0.0340659884993799,0.000909946615116307
Diet and food preferences,X20720.Liking for savoury biscuits,TIE1,Tyrosine-protein kinase receptor Tie-1,18872,-0.0911714590076724,0.0277727854864188,-0.145606118561053,-0.0367367994542916,0.0010298229041411
Diet and food preferences,X20720.Liking for savoury biscuits,ENDOU,Poly(U)-specific endoribonuclease,14620,0.0909965831836976,0.0278896447749647,0.0363328794247668,0.145660286942628,0.00110595290182414
Diet and food preferences,X20720.Liking for savoury biscuits,ERMAP,Erythroid membrane-associated protein,15317,0.102608686576724,0.0316596183743727,0.040555834562953,0.164661538590494,0.00119367807010835
Diet and food preferences,X20720.Liking for savoury biscuits,FGF21,Fibroblast growth factor 21,18759,0.0332449199388966,0.0102637643022704,0.0131279419064465,0.0533618979713467,0.00120134448595149
Diet and food preferences,X20720.Liking for savoury biscuits,CCL13,C-C motif chemokine 13,18800,0.0542130259912466,0.0168889720141213,0.0211106408435688,0.0873154111389244,0.00132973892742161
Diet and food preferences,X20720.Liking for savoury biscuits,IFNG,Interferon gamma,18286,-0.0332336991342701,0.010367656943089,-0.0535543067427246,-0.0129130915258156,0.00135052042532237
Diet and food preferences,X20720.Liking for savoury biscuits,NRP2,Neuropilin-2,18632,-0.129903545203463,0.0410012204975949,-0.210265937378749,-0.0495411530281769,0.00153589143431874
Diet and food preferences,X20720.Liking for savoury biscuits,GLO1,Lactoylglutathione lyase,18290,0.0640583905485,0.0204142617704666,0.0240464374783854,0.104070343618615,0.00170419825160408
Diet and food preferences,X20720.Liking for savoury biscuits,TG,Thyroglobulin,15709,0.0387606584274405,0.0124309270038689,0.0143960414998574,0.0631252753550236,0.0018236100012381
Diet and food preferences,X20720.Liking for savoury biscuits,IL18,Interleukin-18,18582,0.0802010763761381,0.0257383051553097,0.0297539982717311,0.130648154480545,0.00183589332914666
Diet and food preferences,X20720.Liking for savoury biscuits,CEP164,Centrosomal protein of 164 kDa,18286,0.0591918940602238,0.0190557633690669,0.0218425978568527,0.0965411902635949,0.00189769119958132
Diet and food preferences,X20720.Liking for savoury biscuits,ICAM3,Intercellular adhesion molecule 3,18872,-0.141094473807837,0.0456921924374393,-0.230651170985218,-0.0515377766304558,0.00201845999033143
Diet and food preferences,X20720.Liking for savoury biscuits,NCAM2,Neural cell adhesion molecule 2,18632,-0.134065571156614,0.0435804756839252,-0.219483303497107,-0.0486478388161202,0.002099078645958
Diet and food preferences,X20720.Liking for savoury biscuits,KLK15,Kallikrein-15,15681,0.0819120532336825,0.0266863781249664,0.0296067521087484,0.134217354358617,0.00214832266006116
Diet and food preferences,X20720.Liking for savoury biscuits,NUDC,Nuclear migration protein nudC,18830,0.0556836301729404,0.0182229382823815,0.0199666711394725,0.0914005892064082,0.00224858656625839
Diet and food preferences,X20720.Liking for savoury biscuits,INPP5D,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",15362,0.0748460880224029,0.0245135019672272,0.0267996241666377,0.122892551878168,0.0022675763059927
Diet and food preferences,X20720.Liking for savoury biscuits,HBZ,Hemoglobin subunit zeta,15794,0.0389853888109336,0.0128154630485087,0.0138670812358565,0.0641036963860107,0.0023535235910659
Diet and food preferences,X20720.Liking for savoury biscuits,BSG,Basigin,18806,0.190074767900314,0.0631305242021962,0.0663389404640098,0.313810595336619,0.00260887774851294
Diet and food preferences,X20720.Liking for savoury biscuits,SHISA5,Protein shisa-5,15787,0.184881154601215,0.0615282253442283,0.0642858329265274,0.305476476275902,0.00266156999313287
Diet and food preferences,X20720.Liking for savoury biscuits,NFAT5,Nuclear factor of activated T-cells 5,15317,0.0480322115109445,0.0160749850140801,0.0165252408833475,0.0795391821385415,0.00281246338744051
Diet and food preferences,X20720.Liking for savoury biscuits,NECTIN2,Nectin-2,18600,0.12683895144116,0.0425552202641351,0.0434307197234549,0.210247183158865,0.00288081961312639
Diet and food preferences,X20720.Liking for savoury biscuits,SUSD2,Sushi domain-containing protein 2,18632,-0.126872491677653,0.0426173631820917,-0.210402523514552,-0.0433424598407529,0.00291445225223186
Diet and food preferences,X20720.Liking for savoury biscuits,RNF149,E3 ubiquitin-protein ligase RNF149,15362,0.144266062978142,0.048799617085498,0.0486188134905661,0.239913312465718,0.00311833123886156
