Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20736.Liking for tomato ketchup,EPHA1,Ephrin type-A receptor 1,18697,0.188217527933517,0.0357957707934169,0.118057817178419,0.258377238688614,1.47159089726248e-07
Diet and food preferences,X20736.Liking for tomato ketchup,INHBC,Inhibin beta C chain,18632,0.130927165289618,0.0278864970304861,0.076269631109865,0.185584699469371,2.68504712514359e-06
Diet and food preferences,X20736.Liking for tomato ketchup,CDHR5,Cadherin-related family member 5,18624,0.128467787509516,0.0297394670769991,0.0701784320385974,0.186757142980434,1.56998230610255e-05
Diet and food preferences,X20736.Liking for tomato ketchup,LEP,Leptin,18624,0.0726976037769516,0.0173999974086625,0.0385936088559731,0.10680159869793,2.95394620427572e-05
Diet and food preferences,X20736.Liking for tomato ketchup,DDC,Aromatic-L-amino-acid decarboxylase,18600,-0.103940642307602,0.0248961751940467,-0.152737145687934,-0.0551441389272709,2.99390696998846e-05
Diet and food preferences,X20736.Liking for tomato ketchup,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,18690,0.111004294343581,0.0269274508221631,0.0582264907321417,0.163782097955021,3.76652145099556e-05
Diet and food preferences,X20736.Liking for tomato ketchup,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,18286,0.115409750286107,0.028148758264137,0.0602381840883982,0.170581316483815,4.14947493672286e-05
Diet and food preferences,X20736.Liking for tomato ketchup,CD99L2,CD99 antigen-like protein 2,18632,0.199859924437778,0.0492850851848907,0.103261157475392,0.296458691400164,5.02995465636012e-05
Diet and food preferences,X20736.Liking for tomato ketchup,SERPINF1,Pigment epithelium-derived factor,15580,0.217062385074073,0.0536415202074558,0.11192500546746,0.322199764680686,5.22321641977117e-05
Diet and food preferences,X20736.Liking for tomato ketchup,CCN5,CCN family member 5,18632,0.121271559013896,0.0302461764653616,0.0619890531417876,0.180554064886005,6.10889353837984e-05
Diet and food preferences,X20736.Liking for tomato ketchup,SKAP1,Src kinase-associated phosphoprotein 1,18453,0.0622054725274072,0.0158890670729911,0.0310629010643446,0.0933480439904697,9.07348270695922e-05
Diet and food preferences,X20736.Liking for tomato ketchup,SIT1,Signaling threshold-regulating transmembrane adapter 1,18286,0.0831599033955474,0.0216907585517862,0.0406460166340464,0.125673790157048,0.000126557617552191
