Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20610.Liking for barbequed or grilled meat,IGFBP2,Insulin-like growth factor-binding protein 2,18844,-0.219974150569821,0.0193863527676065,-0.25797140199433,-0.181976899145313,9.60437104479522e-30
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CKB,Creatine kinase B-type,15787,-0.269361502340458,0.0240421869734066,-0.316484188808335,-0.222238815872581,5.0336852495899e-29
Diet and food preferences,X20610.Liking for barbequed or grilled meat,DSC2,Desmocollin-2,18385,-0.371302106382098,0.0368621534680695,-0.443551927179515,-0.299052285584682,8.4093709685326e-24
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FGF23,Fibroblast growth factor 23,18755,-0.216196842627131,0.0215640032111303,-0.258462288920947,-0.173931396333316,1.34618058680277e-23
Diet and food preferences,X20610.Liking for barbequed or grilled meat,LAYN,Layilin,18453,-0.361656337978031,0.037336850608234,-0.434836565170169,-0.288476110785892,3.893099734562e-22
Diet and food preferences,X20610.Liking for barbequed or grilled meat,DSG2,Desmoglein-2,18632,-0.422743894242937,0.0445206457015423,-0.51000435981796,-0.335483428667914,2.45050711372967e-21
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CDH6,Cadherin-6,18624,-0.296893866646525,0.0315228239167832,-0.358678601523421,-0.23510913176963,5.10248837450237e-21
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FOLR1,Folate receptor alpha,18611,-0.402044743581457,0.0433655912599794,-0.487041302451017,-0.317048184711898,2.03975399770428e-20
Diet and food preferences,X20610.Liking for barbequed or grilled meat,HAVCR1,Hepatitis A virus cellular receptor 1,18760,0.183883116917642,0.019990139361323,0.144702443769449,0.223063790065835,3.99437718294753e-20
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CDHR2,Cadherin-related family member 2,18513,0.149913625405033,0.0165428867010293,0.117489567471015,0.18233768333905,1.40425185423682e-19
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CNDP1,Beta-Ala-His dipeptidase,18690,0.235601569569788,0.0260089812083802,0.184623966401363,0.286579172738213,1.45055203108949e-19
Diet and food preferences,X20610.Liking for barbequed or grilled meat,RGMA,Repulsive guidance molecule A,18817,-0.340456337973288,0.0378565849035601,-0.414655244384266,-0.26625743156231,2.62177308961412e-19
Diet and food preferences,X20610.Liking for barbequed or grilled meat,DLL1,Delta-like protein 1,18699,-0.375340165927138,0.0418297473866274,-0.457326470804927,-0.293353861049348,3.15173757622488e-19
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GAS6,Growth arrest-specific protein 6,18755,-0.414967289914062,0.046885587036935,-0.506863040506454,-0.323071539321669,9.46226319448388e-19
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD93,Complement component C1q receptor,17895,-0.358035857057723,0.040563121186663,-0.437539574583582,-0.278532139531863,1.17656847211073e-18
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ART3,Ecto-ADP-ribosyltransferase 3,18690,-0.315669964944211,0.0357799958521922,-0.385798756814508,-0.245541173073914,1.2158817660653e-18
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SCARF2,Scavenger receptor class F member 2,18817,-0.374515757853563,0.042589108658308,-0.457990410823847,-0.29104110488328,1.56983792843984e-18
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ALCAM,CD166 antigen,18872,-0.537706887148423,0.0620307844958385,-0.659287224760266,-0.416126549536579,4.73205055295438e-18
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,18817,-0.376551302635055,0.0443443737810637,-0.46346627524594,-0.28963633002417,2.18927195482326e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PTPRS,Receptor-type tyrosine-protein phosphatase S,18872,-0.407752867195932,0.0481907003385986,-0.502206639859585,-0.313299094532279,2.8365498098384e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,BTN2A1,Butyrophilin subfamily 2 member A1,18722,-0.407864625042697,0.0482474432022167,-0.502429613719041,-0.313299636366352,3.02934350084213e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GFRA3,GDNF family receptor alpha-3,18441,-0.356476495155849,0.0426016464149929,-0.439975722129235,-0.272977268182463,6.29207496879264e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,18489,-0.353297169175103,0.0422355955675529,-0.436078936487506,-0.270515401862699,6.43910877571347e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,AGER,Advanced glycosylation end product-specific receptor,18602,-0.248653075097799,0.0297855241727115,-0.307032702476313,-0.190273447719284,7.41692281634208e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,18624,-0.319024924849773,0.0383313964801172,-0.394154461950803,-0.243895387748744,9.1779112713943e-17
Diet and food preferences,X20610.Liking for barbequed or grilled meat,THY1,Thy-1 membrane glycoprotein,18817,-0.363610895269227,0.0438028857759402,-0.44946455139007,-0.277757239148384,1.10086499247273e-16
Diet and food preferences,X20610.Liking for barbequed or grilled meat,KITLG,Kit ligand,18624,-0.267354947980222,0.0327177683091475,-0.331481773866151,-0.203228122094293,3.23778814113952e-16
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GUCA2A,Guanylin,18532,-0.301521650716805,0.036935916598538,-0.373916047249939,-0.229127254183671,3.46506392159325e-16
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ULBP2,UL16-binding protein 2,18489,-0.269969627809258,0.033491548384661,-0.335613062643193,-0.204326192975322,8.03660587557333e-16
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EPHB6,Ephrin type-B receptor 6,18453,-0.307898727826287,0.0392214173835513,-0.384772705898047,-0.231024749754526,4.37763787766254e-15
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,18489,-0.272504175522729,0.034788899403261,-0.340690418353121,-0.204317932692337,5.01729569123856e-15
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FOLR2,Folate receptor beta,18817,-0.318830285242975,0.0407336627733026,-0.398668264278649,-0.238992306207302,5.25209934691408e-15
Diet and food preferences,X20610.Liking for barbequed or grilled meat,C1QA,Complement C1q subcomponent subunit A,18741,-0.396481966334621,0.0512353543379317,-0.496903260836967,-0.296060671832275,1.0573439332428e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CTSL,Cathepsin L1,18624,-0.384735296864359,0.0500715489459704,-0.482875532798461,-0.286595060930257,1.62196662814976e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,INHBB,Inhibin beta B chain,15457,-0.217486800401017,0.0283153397242734,-0.272984866260593,-0.161988734541441,1.67452325962213e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GFRA2,GDNF family receptor alpha-2,18513,-0.427362005842602,0.0556727831043055,-0.536480660727041,-0.318243350958163,1.71849887824275e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EGFR,Epidermal growth factor receptor,18872,0.551793786357146,0.0720419550073629,0.410591554542714,0.692996018171577,1.95904100229045e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NBL1,Neuroblastoma suppressor of tumorigenicity 1,18699,-0.356973883499339,0.0466119416390059,-0.44833328911179,-0.265614477886887,1.97391025860798e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SLITRK1,SLIT and NTRK-like protein 1,15317,-0.338261995240782,0.0443086525815002,-0.425106954300522,-0.251417036181041,2.40583081511547e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PLAU,Urokinase-type plasminogen activator,18632,-0.31889558926913,0.0417952600473598,-0.400814298961955,-0.236976879576305,2.46149561169006e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,IFNGR1,Interferon gamma receptor 1,18722,-0.443195952969613,0.0583262858120132,-0.557515473161159,-0.328876432778067,3.13535816468377e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,RGMB,RGM domain family member B,18817,-0.345252709799821,0.0456759237114337,-0.434777520274231,-0.255727899325411,4.2563798894593e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,18780,-0.303000321160075,0.0403088554855874,-0.382005677911826,-0.223994964408323,5.85812671674498e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,18660,-0.290784631246671,0.0389920060798258,-0.36720896316313,-0.214360299330213,9.20122433788044e-14
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EPHA4,Ephrin type-A receptor 4,15457,-0.374447496718882,0.0502802837405681,-0.472996852850395,-0.275898140587368,1.00376618658652e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CKAP4,Cytoskeleton-associated protein 4,18742,-0.340110662391055,0.0458577350550966,-0.429991823099044,-0.250229501683065,1.2524777800729e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,IL1R1,Interleukin-1 receptor type 1,18594,-0.402791894125971,0.0544250573048771,-0.50946500644353,-0.296118781808412,1.410829425066e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,15362,-0.172010056487034,0.0233672027973775,-0.217809773969894,-0.126210339004174,1.91548476435476e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,18632,-0.323720618180899,0.0440401524692039,-0.410039317020538,-0.237401919341259,2.05523705226232e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TGFBR3,Transforming growth factor beta receptor type 3,18872,-0.27453755409972,0.0373658590251114,-0.347774637788938,-0.201300470410502,2.10529868349109e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,MANSC1,MANSC domain-containing protein 1,18699,-0.319979357545906,0.0435636529133903,-0.405364117256151,-0.234594597835661,2.14065434845591e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NOTCH3,Neurogenic locus notch homolog protein 3,18872,-0.257197357990399,0.035021702271244,-0.325839894442037,-0.188554821538761,2.15840180309858e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FSTL1,Follistatin-related protein 1,15362,-0.467855624952054,0.0638329411866161,-0.592968189677822,-0.342743060226287,2.427561794787e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,HAVCR2,Hepatitis A virus cellular receptor 2,18632,-0.260562871837102,0.035588429833878,-0.330316194311502,-0.190809549362701,2.55093971986513e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GFRA1,GDNF family receptor alpha-1,18759,-0.323935052274358,0.044299351569457,-0.410761781350494,-0.237108323198223,2.72961333337286e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,18632,-0.340692179801117,0.0470062115983846,-0.432824354533951,-0.248560005068284,4.40139243475423e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PRRT3,Proline-rich transmembrane protein 3,15362,-0.284496413403909,0.0393593481263343,-0.361640735731524,-0.207352091076293,5.12595206027335e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD58,Lymphocyte function-associated antigen 3,18606,-0.480506621130999,0.0666551776823276,-0.611150769388362,-0.349862472873637,5.85948499937385e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,GGT1,Glutathione hydrolase 1 proenzyme,18594,0.179448617164608,0.0249824147694993,0.13048308421639,0.228414150112827,7.07804375017109e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EPHA2,Ephrin type-A receptor 2,17901,-0.304373088724875,0.0423914953466414,-0.387460419604292,-0.221285757845458,7.24222723058577e-13
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TGFBR2,TGF-beta receptor type-2,18699,-0.283967053694799,0.0399257958324536,-0.362221613526408,-0.20571249386319,1.18192565128728e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SUSD5,Sushi domain-containing protein 5,15353,-0.299032099902887,0.0420402715278607,-0.381431032097494,-0.21663316770828,1.18577520399399e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SPON2,Spondin-2,18541,-0.256284698237075,0.0360834831685725,-0.327008325247477,-0.185561071226673,1.26920894632988e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CLEC14A,C-type lectin domain family 14 member A,18632,-0.274194714696304,0.038628530378974,-0.349906634239093,-0.198482795153515,1.30903334534041e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD79B,B-cell antigen receptor complex-associated protein beta chain,18830,-0.193319786471849,0.0272731126884581,-0.246775087341227,-0.139864485602471,1.40588318997663e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,APOA2,Apolipoprotein A-II,15808,-0.204655297132556,0.0291818683149746,-0.261851759029906,-0.147458835235205,2.42556572485868e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NECTIN4,Nectin-4,18699,-0.283573542154475,0.0405036067437459,-0.362960611372218,-0.204186472936733,2.62414349727527e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ACY1,Aminoacylase-1,18624,0.139926161798647,0.0199946961421306,0.100736557360071,0.179115766237223,2.68168850253428e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,MEGF9,Multiple epidermal growth factor-like domains protein 9,18808,0.396975233096365,0.0568104183788922,0.285626813073736,0.508323653118994,2.8875417004686e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,JAM2,Junctional adhesion molecule B,18817,-0.329731822208704,0.0473423087057234,-0.422522747271922,-0.236940897145486,3.39635531244322e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD46,Membrane cofactor protein,18504,-0.29170764794267,0.0421823210783104,-0.374384997256158,-0.209030298629182,4.81793295848888e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,AXL,Tyrosine-protein kinase receptor UFO,18690,-0.298456589874837,0.0436811393143445,-0.384071622930952,-0.212841556818722,8.59497768187691e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,MME,Neprilysin,18513,0.102284373512201,0.014991579705838,0.0729008772887586,0.131667869735644,9.20551298650862e-12
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CDNF,Cerebral dopamine neurotrophic factor,18513,-0.255322587972908,0.037510517082766,-0.328843201455129,-0.181801974490687,1.02930988913685e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PTGDS,Prostaglandin-H2 D-isomerase,18478,-0.285567163993284,0.041989020366447,-0.36786564391152,-0.203268684075048,1.07080914269806e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PCDH17,Protocadherin-17,18624,-0.229603705753038,0.0343190801121356,-0.296869102772824,-0.162338308733253,2.29110864724916e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EFCAB14,EF-hand calcium-binding domain-containing protein 14,15724,-0.353207467820108,0.0529364076893636,-0.45696282689126,-0.249452108748955,2.60252429601535e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,TTR,Transthyretin,15640,0.379376225632231,0.0568734201415175,0.267904322154856,0.490848129109605,2.63432452802989e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CNTN3,Contactin-3,18632,0.247364347803096,0.037148554632794,0.17455318072282,0.320175514883372,2.83806667246451e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ISM1,Isthmin-1,18592,-0.200576458142148,0.030376813371323,-0.260115012349941,-0.141037903934355,4.13978680745877e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD200,OX-2 membrane glycoprotein,18592,-0.298743813361153,0.045269260958953,-0.387471564840701,-0.210016061881605,4.24365382810483e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SHISA5,Protein shisa-5,15787,-0.391406662617069,0.0593269883960274,-0.507687559873283,-0.275125765360856,4.31621812886254e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CDH3,Cadherin-3,18817,-0.225084938717989,0.0341284305296876,-0.291976662556177,-0.158193214879801,4.35892833051683e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PRG2,Bone marrow proteoglycan,15787,-0.17942625987719,0.0272720931037414,-0.232879562360524,-0.125972957393857,4.88162485851128e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ESAM,Endothelial cell-selective adhesion molecule,18872,-0.249579318312402,0.0380337351080858,-0.32412543912425,-0.175033197500554,5.44534165753222e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SPON1,Spondin-1,18663,-0.243385386486533,0.0370974660450187,-0.316096419934769,-0.170674353038296,5.49634332730226e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,ATRAID,All-trans retinoic acid-induced differentiation factor,15724,-0.343329909157509,0.0530231976015055,-0.44725537645646,-0.239404441858558,9.75697543575893e-11
Diet and food preferences,X20610.Liking for barbequed or grilled meat,LTBR,Tumor necrosis factor receptor superfamily member 3,18542,-0.288796622735368,0.0446332948395973,-0.376277880620978,-0.201315364849757,1.00172521454096e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EPHA1,Ephrin type-A receptor 1,18697,-0.233564173034736,0.0361054729551534,-0.304330900026836,-0.162797446042635,1.01141703808225e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CNTN2,Contactin-2,18780,-0.168134929321174,0.0260564125818091,-0.21920549798152,-0.117064360660828,1.12542429438596e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,RSPO3,R-spondin-3,18780,-0.280263907072141,0.0434410858971121,-0.36540843543048,-0.195119378713801,1.13391566713314e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CTSB,Cathepsin B,18650,-0.143853535555909,0.0223508195623533,-0.187661141898121,-0.100045929213697,1.25519170558489e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CSF1R,Macrophage colony-stimulating factor 1 receptor,15808,-0.229573436872397,0.0357989255791621,-0.299739331007555,-0.159407542737239,1.468755787335e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CD300LG,CMRF35-like molecule 9,18632,-0.204699732923837,0.0320328674067134,-0.267484153040995,-0.141915312806678,1.69486250163618e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SLITRK6,SLIT and NTRK-like protein 6,18290,-0.22158942685846,0.0348920332980361,-0.289977812122611,-0.15320104159431,2.19370400184607e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,APCS,Serum amyloid P-component,15673,0.251436900277451,0.0396291213810612,0.173763822370571,0.329109978184331,2.28908996042349e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,CX3CL1,Fractalkine,18489,-0.227998717419072,0.0360048424642244,-0.298568208648952,-0.157429226189193,2.46872707010317e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,18484,-0.317097230079194,0.0501638151138329,-0.415418307702306,-0.218776152456081,2.65429305411593e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EBI3_IL27,Interleukin-27,18759,-0.241865186479344,0.0385863450674267,-0.3174944228115,-0.166235950147187,3.73330810218604e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,COL15A1,Collagen alpha-1(XV) chain,15787,-0.342792914141413,0.0552830564630783,-0.451147704809047,-0.23443812347378,5.76180439136607e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SERPING1,Plasma protease C1 inhibitor,15790,0.450229538029235,0.0729016656296351,0.307342273395151,0.59311680266332,6.74233112691978e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SIGLEC10,Sialic acid-binding Ig-like lectin 10,18592,-0.222854522068506,0.0361537669695462,-0.293715905328817,-0.151993138808196,7.23591234656228e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SERPINA11,Serpin A11,18872,-0.174007474850471,0.0284408364982961,-0.229751514387131,-0.11826343531381,9.64898256349494e-10
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EFNA4,Ephrin-A4,18460,-0.264656827469823,0.043307873073739,-0.349540258694352,-0.179773396245295,1.00962082250866e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NPDC1,Neural proliferation differentiation and control protein 1,18624,-0.248653464237448,0.040805160330062,-0.328631578484369,-0.168675349990526,1.12518376867967e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,EPO,Erythropoietin,18592,-0.0963627017760913,0.0158201170618775,-0.127370131217371,-0.0653552723348113,1.14309572543396e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,SORCS2,VPS10 domain-containing receptor SorCS2,18192,-0.217897333837297,0.0358298905430545,-0.288123919301683,-0.14767074837291,1.21489759100566e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,FBLN2,Fibulin-2,15787,-0.286174226484837,0.0471716454982024,-0.378630651661314,-0.193717801308361,1.33584833389271e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,15724,-0.261605935570212,0.0431930939472025,-0.346264399706729,-0.176947471433695,1.42144914930576e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,IL18BP,Interleukin-18-binding protein,18690,-0.243546662707232,0.0402185895009195,-0.322375098129034,-0.164718227285429,1.42594966644499e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,NCR1,Natural cytotoxicity triggering receptor 1,18561,-0.20103588197868,0.0334310552512164,-0.266560750271064,-0.135511013686296,1.85024381750586e-09
Diet and food preferences,X20610.Liking for barbequed or grilled meat,PSAP,Prosaposin,15626,-0.300670411879779,0.0503385363905931,-0.399333943205342,-0.202006880554217,2.3803836782974e-09
