Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20625.Liking for brussel sprouts,BGLAP,Osteocalcin,15787,-0.142411423568216,0.0163406538111652,-0.1744391050381,-0.110383742098332,3.1883117960103e-18
Diet and food preferences,X20625.Liking for brussel sprouts,GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3,18286,-0.159648210790813,0.0281089066062813,-0.214741667739125,-0.104554753842502,1.37039462341229e-08
Diet and food preferences,X20625.Liking for brussel sprouts,LTBR,Tumor necrosis factor receptor superfamily member 3,18542,-0.239582784570113,0.0449609225012524,-0.327706192672568,-0.151459376467659,1.00081168259569e-07
Diet and food preferences,X20625.Liking for brussel sprouts,RELT,Tumor necrosis factor receptor superfamily member 19L,18632,-0.234560068855082,0.0449398287317987,-0.322642133169408,-0.146478004540757,1.81406817680604e-07
Diet and food preferences,X20625.Liking for brussel sprouts,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,18489,-0.174686778056882,0.0352317615591004,-0.243741030712719,-0.105632525401046,7.17734305646506e-07
Diet and food preferences,X20625.Liking for brussel sprouts,CKAP4,Cytoskeleton-associated protein 4,18742,-0.226094420514841,0.0463135192616281,-0.316868918267633,-0.13531992276205,1.0597538996126e-06
Diet and food preferences,X20625.Liking for brussel sprouts,INHBB,Inhibin beta B chain,15457,-0.136644379487411,0.0282294718329291,-0.191974144279952,-0.0813146146948697,1.30774901756556e-06
Diet and food preferences,X20625.Liking for brussel sprouts,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,18513,-0.189420509103249,0.0392063754671848,-0.266265005018931,-0.112576013187566,1.36683288080271e-06
Diet and food preferences,X20625.Liking for brussel sprouts,IFNGR1,Interferon gamma receptor 1,18722,-0.280058044987754,0.0581808732161392,-0.394092556491387,-0.166023533484121,1.49411397974959e-06
Diet and food preferences,X20625.Liking for brussel sprouts,FSTL3,Follistatin-related protein 3,18613,-0.19731573484564,0.0411365220983621,-0.27794331815843,-0.11668815153285,1.62626523320251e-06
Diet and food preferences,X20625.Liking for brussel sprouts,INHBC,Inhibin beta C chain,18632,-0.134663057858972,0.028423649303401,-0.190373410493638,-0.0789527052243063,2.17740745071995e-06
Diet and food preferences,X20625.Liking for brussel sprouts,KRT18,"Keratin, type I cytoskeletal 18",18513,-0.0707981026284527,0.0153448311197995,-0.10087397162326,-0.0407222336336457,3.98010827303565e-06
Diet and food preferences,X20625.Liking for brussel sprouts,PTGDS,Prostaglandin-H2 D-isomerase,18478,-0.191365651875088,0.0420866747895936,-0.273855534462691,-0.108875769287484,5.47770744461401e-06
Diet and food preferences,X20625.Liking for brussel sprouts,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,18699,-0.156157622704769,0.0347538309569445,-0.22427513138038,-0.0880401140291577,7.05655628262525e-06
Diet and food preferences,X20625.Liking for brussel sprouts,SPRR3,Small proline-rich protein 3,15764,-0.0924163853597947,0.0206703629008088,-0.13293029664538,-0.0519024740742094,7.84130949530765e-06
Diet and food preferences,X20625.Liking for brussel sprouts,VSNL1,Visinin-like protein 1,15764,-0.165360509670282,0.0369996761356437,-0.237879874896144,-0.0928411444444201,7.9045009216113e-06
Diet and food preferences,X20625.Liking for brussel sprouts,PODXL2,Podocalyxin-like protein 2,18699,-0.193747252014204,0.0434462679388758,-0.278901937174401,-0.108592566854007,8.26422490585046e-06
