Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20738.Liking for turnip (white),PTGR1,Prostaglandin reductase 1,15794,0.0851953178490257,0.0173249994938286,0.0512383188411217,0.11915231685693,8.85482516491287e-07
Diet and food preferences,X20738.Liking for turnip (white),MMP9,Matrix metalloproteinase-9,18592,-0.0928692037086416,0.0191726656544823,-0.130447628391427,-0.0552907790258563,1.2838392259387e-06
Diet and food preferences,X20738.Liking for turnip (white),OLR1,Oxidized low-density lipoprotein receptor 1,18425,-0.0914950873262062,0.0192731639015548,-0.129270488573254,-0.0537196860791588,2.0772277064559e-06
Diet and food preferences,X20738.Liking for turnip (white),OSM,Oncostatin-M,18493,-0.0781923116491334,0.0165014268047969,-0.110535108186535,-0.0458495151117315,2.16889188874787e-06
Diet and food preferences,X20738.Liking for turnip (white),CRLF1,Cytokine receptor-like factor 1,18722,-0.202714954128448,0.0452006777678748,-0.291308282553483,-0.114121625703414,7.34245948549305e-06
Diet and food preferences,X20738.Liking for turnip (white),CST3,Cystatin-C,18659,-0.1957139959681,0.0445671275265863,-0.283065565920209,-0.108362426015991,1.13221160746182e-05
Diet and food preferences,X20738.Liking for turnip (white),CKAP4,Cytoskeleton-associated protein 4,18742,-0.199908470949695,0.0456677405655964,-0.289417242458264,-0.110399699441126,1.20723730512881e-05
Diet and food preferences,X20738.Liking for turnip (white),IGFBP6,Insulin-like growth factor-binding protein 6,18537,-0.187269055150876,0.0429572684297882,-0.271465301273261,-0.103072809028491,1.31106836752302e-05
Diet and food preferences,X20738.Liking for turnip (white),PI3,Elafin,18392,-0.0965842360868922,0.0222612481322753,-0.140216282426152,-0.0529521897476327,1.44111717364712e-05
Diet and food preferences,X20738.Liking for turnip (white),SLAMF7,SLAM family member 7,18592,0.0849475460253868,0.019939412125451,0.0458662982595028,0.124028793791271,2.05173105864699e-05
Diet and food preferences,X20738.Liking for turnip (white),PGLYRP1,Peptidoglycan recognition protein 1,18780,-0.115049773815846,0.0274002146095343,-0.168754194450533,-0.0613453531811588,2.69494492787175e-05
