Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20742.Liking for whisky,ALCAM,CD166 antigen,18872,-0.684815971058489,0.0642389083091728,-0.810724231344467,-0.55890771077251,1.85377843295841e-26
Diet and food preferences,X20742.Liking for whisky,AGER,Advanced glycosylation end product-specific receptor,18602,-0.306081799664536,0.030992294588672,-0.366826697058333,-0.245336902270739,6.02205689993055e-23
Diet and food preferences,X20742.Liking for whisky,CSF1,Macrophage colony-stimulating factor 1,18722,-0.449940505900957,0.047752300102851,-0.543535014102545,-0.356345997699369,4.90958965716951e-21
Diet and food preferences,X20742.Liking for whisky,DSC2,Desmocollin-2,18385,-0.355710866678834,0.0380186575993167,-0.430227435573495,-0.281194297784173,9.19165591728048e-21
Diet and food preferences,X20742.Liking for whisky,MAMDC4,Apical endosomal glycoprotein,15709,0.245205504321752,0.0263612836316602,0.193537388403698,0.296873620239806,1.56049382328283e-20
Diet and food preferences,X20742.Liking for whisky,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,15724,-0.161167125275369,0.0176942566626638,-0.19584786833419,-0.126486382216548,9.34614309391788e-20
Diet and food preferences,X20742.Liking for whisky,C4BPB,C4b-binding protein beta chain,18699,-0.27112700862062,0.0307819957154432,-0.331459720222889,-0.210794297018352,1.38373942994456e-18
Diet and food preferences,X20742.Liking for whisky,PTPRS,Receptor-type tyrosine-protein phosphatase S,18872,-0.435890327183949,0.0496664423599631,-0.533236554209476,-0.338544100158421,1.83013749589059e-18
Diet and food preferences,X20742.Liking for whisky,GPC1,Glypican-1,18780,-0.350769138234987,0.0413029321277857,-0.431722885205447,-0.269815391264527,2.169530123346e-17
Diet and food preferences,X20742.Liking for whisky,SERPINA7,Thyroxine-binding globulin,15826,-0.651039540612359,0.0766582809340065,-0.801289771243012,-0.500789309981706,2.19558274112816e-17
