Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29088.Experienced a marital separation or divorce,OXT,Oxytocin-neurophysin 1,17332,0.0548368147849891,0.0107741626438756,0.033719456002993,0.0759541735669853,3.62463096621325e-07
Mental health,X29088.Experienced a marital separation or divorce,FGF21,Fibroblast growth factor 21,17281,0.0662810528792246,0.0131008840148908,0.0406033202100387,0.0919587855484105,4.25157844065158e-07
Mental health,X29088.Experienced a marital separation or divorce,IL1R1,Interleukin-1 receptor type 1,17116,-0.320877661636442,0.0705542628468917,-0.45916401681635,-0.182591306456535,5.45415017744227e-06
Mental health,X29088.Experienced a marital separation or divorce,GFRA3,GDNF family receptor alpha-3,16987,-0.250177737634893,0.0552111069592053,-0.358391507274935,-0.141963967994851,5.9023529312383e-06
Mental health,X29088.Experienced a marital separation or divorce,IL1RL2,Interleukin-1 receptor-like 2,16825,-0.171250373200627,0.0387057063468251,-0.247113557640405,-0.0953871887608504,9.7308728475655e-06
Mental health,X29088.Experienced a marital separation or divorce,C4BPB,C4b-binding protein beta chain,17218,-0.165946116815357,0.0385273339101096,-0.241459691279171,-0.0904325423515418,1.66227361990007e-05
Mental health,X29088.Experienced a marital separation or divorce,PTPRS,Receptor-type tyrosine-protein phosphatase S,17367,-0.265665662617342,0.0621221635318906,-0.387425103139847,-0.143906222094836,1.90866439102568e-05
Mental health,X29088.Experienced a marital separation or divorce,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,17128,-0.0578474303178065,0.0137314855165241,-0.0847611419301937,-0.0309337187054192,2.53562400704488e-05
Mental health,X29088.Experienced a marital separation or divorce,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,14501,-0.091219804341252,0.0219537960169442,-0.134249244534463,-0.0481903641480413,3.27038678579798e-05
Mental health,X29088.Experienced a marital separation or divorce,CNTN1,Contactin-1,17367,-0.231492021112839,0.0558239489857305,-0.340906961124871,-0.122077081100807,3.38723663860523e-05
Mental health,X29088.Experienced a marital separation or divorce,PCDH17,Protocadherin-17,17151,-0.18129756258427,0.043946629300637,-0.267432956013518,-0.0951621691550211,3.71832903801077e-05
Mental health,X29088.Experienced a marital separation or divorce,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,17219,-0.142580195874865,0.0349674353190882,-0.211116369100278,-0.0740440226494519,4.57245860372442e-05
Mental health,X29088.Experienced a marital separation or divorce,GPA33,Cell surface A33 antigen,17074,0.0445168242726135,0.0110246777664917,0.0229084558502897,0.0661251926949373,5.41617496840086e-05
Mental health,X29088.Experienced a marital separation or divorce,NOTCH1,Neurogenic locus notch homolog protein 1,17367,-0.389549969625369,0.0973415005632284,-0.580339310729297,-0.198760628521442,6.30995294229572e-05
Mental health,X29088.Experienced a marital separation or divorce,NCAM2,Neural cell adhesion molecule 2,17148,-0.222984916475263,0.0559381293941966,-0.332623650087889,-0.113346182862638,6.73961431376212e-05
Mental health,X29088.Experienced a marital separation or divorce,NRCAM,Neuronal cell adhesion molecule,17151,-0.218940163493659,0.0554397466504948,-0.327602066928629,-0.110278260058689,7.87411783677861e-05
