Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24099,252,1.20 [1.05-1.36],0.0058597829734294
Chapter X Diseases of the respiratory system,Allergic rhinitis,AP1G2,AP-1 complex subunit gamma-like 2,23965,248,1.22 [1.06-1.41],0.0055445724566363
Chapter X Diseases of the respiratory system,Allergic rhinitis,CASC3,Protein CASC3,23425,246,1.42 [1.09-1.86],0.0096513645590326
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD2,T-cell surface antigen CD2,23331,242,0.51 [0.34-0.78],0.0015767900439968
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD248,Endosialin,24097,249,0.59 [0.44-0.80],0.0006289314587373
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDHR1,Cadherin-related family member 1,26955,290,0.61 [0.46-0.80],0.000481979233569
Chapter X Diseases of the respiratory system,Allergic rhinitis,CLEC3B,Tetranectin,23567,247,0.42 [0.24-0.75],0.0032207143324125
Chapter X Diseases of the respiratory system,Allergic rhinitis,COMT,Catechol O-methyltransferase,26837,279,1.21 [1.07-1.37],0.0030136961403554
Chapter X Diseases of the respiratory system,Allergic rhinitis,CPPED1,Serine/threonine-protein phosphatase CPPED1,27870,293,1.32 [1.14-1.53],0.0002350423039413
Chapter X Diseases of the respiratory system,Allergic rhinitis,CSPG4,Chondroitin sulfate proteoglycan 4,24097,249,0.59 [0.41-0.85],0.004983137846582
Chapter X Diseases of the respiratory system,Allergic rhinitis,CUZD1,CUB and zona pellucida-like domain-containing protein 1,23425,246,1.41 [1.12-1.79],0.0041836520415798
Chapter X Diseases of the respiratory system,Allergic rhinitis,DBN1,Drebrin,23419,245,1.34 [1.09-1.66],0.0063218196517692
Chapter X Diseases of the respiratory system,Allergic rhinitis,DCTN2,Dynactin subunit 2,27510,289,1.15 [1.03-1.28],0.0096052080703501
Chapter X Diseases of the respiratory system,Allergic rhinitis,EBAG9,Receptor-binding cancer antigen expressed on SiSo cells,27439,285,1.17 [1.04-1.30],0.0061585214449177
Chapter X Diseases of the respiratory system,Allergic rhinitis,EHBP1,EH domain-binding protein 1,24099,252,1.23 [1.05-1.44],0.0084499915657895
