Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACE2,Angiotensin-converting enzyme 2,25104,62,1.68 [1.16-2.43],0.0056812671188894
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25470,66,0.57 [0.41-0.78],0.0005436422574042
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,24976,64,1.59 [1.19-2.14],0.0019767888106805
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BCHE,Cholinesterase,21904,52,3.67 [1.37-9.81],0.0096154236342794
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BEX3,Protein BEX3,21515,54,0.34 [0.16-0.70],0.0035514881544862
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BST2,Bone marrow stromal antigen 2,25812,68,1.52 [1.13-2.04],0.0059411114406346
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BTN3A2,Butyrophilin subfamily 3 member A2,25538,67,1.89 [1.24-2.88],0.0032287768846633
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CBLN4,Cerebellin-4,25805,68,0.43 [0.23-0.82],0.0099369728183764
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CCL16,C-C motif chemokine 16,25892,68,1.74 [1.15-2.64],0.008726694222629
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CCL20,C-C motif chemokine 20,25840,68,1.33 [1.10-1.60],0.0025834772326092
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CCL3,C-C motif chemokine 3,25538,67,1.33 [1.09-1.63],0.0046529296404862
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,25629,68,3.50 [1.36-9.01],0.0093444896714038
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CHM,Rab proteins geranylgeranyltransferase component A 1,21688,53,1.61 [1.14-2.27],0.0070566817869387
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,CNTN5,Contactin-5,25650,68,0.37 [0.20-0.66],0.0008594834304463
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,DMP1,Dentin matrix acidic phosphoprotein 1,21761,54,0.64 [0.47-0.86],0.0032692887976851
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,DSG3,Desmoglein-3,25729,66,0.36 [0.19-0.68],0.0017993904618295
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,FABP3,"Fatty acid-binding protein, heart",22324,54,1.90 [1.24-2.92],0.0034446225351317
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,FGFBP1,Fibroblast growth factor-binding protein 1,25673,68,0.41 [0.22-0.75],0.0039918396401143
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,FGL1,Fibrinogen-like protein 1,22327,54,1.76 [1.18-2.61],0.0053699531722665
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,FUT1,"Galactoside alpha-(1,2)-fucosyltransferase 1",21847,55,0.50 [0.30-0.83],0.007931552344974
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,GAST,Gastrin,22272,55,1.26 [1.08-1.48],0.0040629209044717
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,21896,55,1.39 [1.12-1.72],0.0025145965095654
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,IL18R1,Interleukin-18 receptor 1,25840,68,2.23 [1.22-4.07],0.0089761150529729
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,INSR,Insulin receptor,21678,55,12.48 [3.75-41.55],3.931640054836616e-05
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,22362,56,3.51 [1.88-6.56],8.540853093235732e-05
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,LRP1,Prolow-density lipoprotein receptor-related protein 1,25470,66,2.83 [1.39-5.77],0.004186090241981
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2,21614,55,1.44 [1.16-1.78],0.0010047199613543
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,MME,Neprilysin,25470,66,1.38 [1.09-1.75],0.0076236053268244
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,NDUFA5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,21639,54,2.62 [1.43-4.79],0.0017833157365335
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,NHLRC3,NHL repeat-containing protein 3,21294,50,3.50 [1.47-8.29],0.004490916835508
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,NINJ1,Ninjurin-1,24976,64,1.53 [1.22-1.92],0.0002202955951521
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,PALM2,Paralemmin-2,22272,55,2.10 [1.23-3.58],0.0065125574563696
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,PIGR,Polymeric immunoglobulin receptor,25249,66,2.23 [1.31-3.80],0.0032281548270363
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,PLG,Plasminogen,21781,54,3.08 [1.55-6.15],0.0013949116568377
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,RASA1,Ras GTPase-activating protein 1,24968,62,1.82 [1.23-2.71],0.0030528176302588
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,RGMA,Repulsive guidance molecule A,25812,68,0.38 [0.19-0.75],0.0053978908606469
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,RNASE1,Ribonuclease pancreatic,22327,54,2.56 [1.30-5.03],0.0065866859981175
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,RNASE4,Ribonuclease 4,21566,51,2.64 [1.42-4.88],0.002029252586789
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,RNASE6,Ribonuclease K6,22153,53,2.00 [1.26-3.16],0.0032059753328854
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,SERPINA5,Plasma serine protease inhibitor,22033,54,2.36 [1.39-4.00],0.0014815426985211
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,SEZ6L,Seizure 6-like protein,25673,68,0.36 [0.18-0.75],0.0061748089526272
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,SHH,Sonic hedgehog protein,21678,55,1.74 [1.25-2.43],0.0011583929839072
