Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other aneurysm,ABCA2,ATP-binding cassette sub-family A member 2,22578,50,2.02 [1.21-3.37],0.0068239775351908
Chapter IX Diseases of the circulatory system,Other aneurysm,ADM,Pro-adrenomedullin,26991,59,4.34 [1.83-10.28],0.0008467327943896
Chapter IX Diseases of the circulatory system,Other aneurysm,AFP,Alpha-fetoprotein,26507,57,0.57 [0.40-0.82],0.0023809094966044
Chapter IX Diseases of the circulatory system,Other aneurysm,ALPP,"Alkaline phosphatase, placental type",26645,61,1.36 [1.10-1.68],0.0038395219109178
Chapter IX Diseases of the circulatory system,Other aneurysm,AREG,Amphiregulin,26645,61,1.72 [1.18-2.51],0.0046948336754278
Chapter IX Diseases of the circulatory system,Other aneurysm,ASGR1,Asialoglycoprotein receptor 1,26586,59,2.95 [1.48-5.88],0.0021170550284739
Chapter IX Diseases of the circulatory system,Other aneurysm,BAMBI,BMP and activin membrane-bound inhibitor homolog,26151,55,2.80 [1.59-4.93],0.0003625837893749
Chapter IX Diseases of the circulatory system,Other aneurysm,BGLAP,Osteocalcin,23332,50,1.75 [1.29-2.39],0.0003599768939685
Chapter IX Diseases of the circulatory system,Other aneurysm,BSG,Basigin,26999,60,7.06 [2.61-19.10],0.000120518198219
Chapter IX Diseases of the circulatory system,Other aneurysm,BTN2A1,Butyrophilin subfamily 2 member A1,26900,61,3.10 [1.43-6.70],0.0040716114966537
Chapter IX Diseases of the circulatory system,Other aneurysm,CA12,Carbonic anhydrase 12,26645,61,2.54 [1.56-4.15],0.0001886023466718
Chapter IX Diseases of the circulatory system,Other aneurysm,CADPS,Calcium-dependent secretion activator 1,22680,49,1.69 [1.21-2.38],0.0023436470589499
Chapter IX Diseases of the circulatory system,Other aneurysm,CALCA,Calcitonin,26536,58,1.70 [1.28-2.25],0.0002055083280077
Chapter IX Diseases of the circulatory system,Other aneurysm,CCN3,CCN family member 3,27055,61,2.16 [1.21-3.83],0.0087854701274779
