Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BAG3,BAG family molecular chaperone regulator 3,26460,62,0.55 [0.36-0.85],0.007296335318336
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CCND2,G1/S-specific cyclin-D2,22817,57,0.53 [0.33-0.85],0.0089112049802096
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CD22,B-cell receptor CD22,26960,65,2.05 [1.28-3.27],0.002834835838903
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CD72,B-cell differentiation antigen CD72,22771,57,2.07 [1.23-3.48],0.0060501710622186
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CD80,T-lymphocyte activation antigen CD80,23265,57,2.45 [1.33-4.49],0.0039023320999497
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CHCHD6,MICOS complex subunit MIC25,23123,58,2.15 [1.33-3.48],0.0018916107088731
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FAP,Prolyl endopeptidase FAP,27009,66,0.35 [0.17-0.75],0.0069653832927201
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FBN2,Fibrillin-2,22608,55,0.60 [0.44-0.84],0.002337584871574
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FCRL1,Fc receptor-like protein 1,26692,66,1.90 [1.21-3.00],0.0054963685006011
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FGF9,Fibroblast growth factor 9,22375,56,0.53 [0.33-0.86],0.0094413556050972
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FLT4,Vascular endothelial growth factor receptor 3,26768,65,2.68 [1.34-5.35],0.0052155602570112
Chapter XI Diseases of the digestive system,Diseases of salivary glands,GAD2,Glutamate decarboxylase 2,22596,53,1.58 [1.16-2.15],0.004088974477742
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IL12A_IL12B,Interleukin-12,26566,63,1.47 [1.14-1.91],0.0033814896887842
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IL1A,Interleukin-1 alpha,26145,63,1.42 [1.12-1.81],0.0037068325459002
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IL6,Interleukin-6,26566,63,1.32 [1.08-1.61],0.0066682947751229
Chapter XI Diseases of the digestive system,Diseases of salivary glands,KCNIP4,Kv channel-interacting protein 4,26046,61,1.55 [1.23-1.94],0.0001690440251485
Chapter XI Diseases of the digestive system,Diseases of salivary glands,LAG3,Lymphocyte activation gene 3 protein,26566,63,2.17 [1.47-3.20],9.68988149224944e-05
Chapter XI Diseases of the digestive system,Diseases of salivary glands,LGALS9,Galectin-9,26673,66,2.36 [1.29-4.30],0.0052268222603144
Chapter XI Diseases of the digestive system,Diseases of salivary glands,LRIG3,Leucine-rich repeats and immunoglobulin-like domains protein 3,22508,53,2.10 [1.36-3.25],0.0007919841002418
Chapter XI Diseases of the digestive system,Diseases of salivary glands,MAMDC4,Apical endosomal glycoprotein,23123,58,0.44 [0.27-0.72],0.0011912964675055
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PDCD1,Programmed cell death protein 1,26866,65,1.95 [1.33-2.85],0.0005673163085545
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PILRB,Paired immunoglobulin-like type 2 receptor beta,26692,66,1.84 [1.20-2.80],0.0048266811770886
Chapter XI Diseases of the digestive system,Diseases of salivary glands,SHISA5,Protein shisa-5,23264,55,2.80 [1.60-4.90],0.0003010132500332
Chapter XI Diseases of the digestive system,Diseases of salivary glands,SIGLEC1,Sialoadhesin,26807,66,2.14 [1.36-3.38],0.0010436655908796
Chapter XI Diseases of the digestive system,Diseases of salivary glands,SLC34A3,Sodium-dependent phosphate transport protein 2C,22416,56,1.53 [1.13-2.06],0.005346963555425
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,22817,57,1.64 [1.17-2.28],0.0036469665715939
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TNF,Tumor necrosis factor,26159,64,1.56 [1.17-2.09],0.0026411434308143
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TNFSF10,Tumor necrosis factor ligand superfamily member 10,26960,65,3.00 [1.35-6.66],0.0068017808592441
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TNFSF11,Tumor necrosis factor ligand superfamily member 11,26640,63,1.83 [1.29-2.61],0.0007414611936859
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TNXB,Tenascin-X,26686,65,0.34 [0.16-0.76],0.0082889464745394
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TRIM21,E3 ubiquitin-protein ligase TRIM21,26640,63,0.64 [0.52-0.78],8.069791892880097e-06
Chapter XI Diseases of the digestive system,Diseases of salivary glands,XPNPEP2,Xaa-Pro aminopeptidase 2,26768,65,0.72 [0.57-0.91],0.006593838426284
