Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTN2,Alpha-actinin-2,16009,174,1.43 [1.14-1.78],0.0016854389857215
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACVRL1,Serine/threonine-protein kinase receptor R3,18811,204,1.97 [1.19-3.27],0.0085384756890065
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19029,206,0.60 [0.45-0.78],0.0002034048075326
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGR2,Anterior gradient protein 2 homolog,18354,196,1.29 [1.14-1.45],3.427656461280401e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMBP,Protein AMBP,19100,202,2.48 [1.33-4.62],0.0041145252990367
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),APOH,Beta-2-glycoprotein 1,18952,206,1.68 [1.25-2.27],0.0006866316479762
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BRK1,Protein BRICK1,18519,196,1.48 [1.12-1.95],0.005632774580881
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CBLN4,Cerebellin-4,19125,204,0.38 [0.26-0.55],6.151482523341955e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL11,Eotaxin,19144,206,0.61 [0.44-0.85],0.0031860757792363
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL24,C-C motif chemokine 24,19022,207,0.81 [0.69-0.94],0.0060807830733527
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD1C,T-cell surface glycoprotein CD1c,19029,206,0.41 [0.26-0.65],0.0001333557070468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD22,B-cell receptor CD22,19144,206,0.63 [0.46-0.86],0.0033135011546211
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHGA,Chromogranin-A,16540,184,1.33 [1.16-1.51],2.387600951378933e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHRDL2,Chordin-like protein 2,18961,207,0.71 [0.57-0.90],0.0041885676253116
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CLEC5A,C-type lectin domain family 5 member A,18890,206,2.13 [1.41-3.22],0.0003306191141769
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CNTN1,Contactin-1,19193,207,0.35 [0.23-0.55],3.698139279764408e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CNTN5,Contactin-5,19009,205,0.57 [0.41-0.80],0.001190616397519
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL9A1,Collagen alpha-1(IX) chain,18921,204,1.98 [1.57-2.49],7.704382325135248e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CRLF1,Cytokine receptor-like factor 1,19055,207,0.48 [0.30-0.77],0.0023579498490104
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CTSZ,Cathepsin Z,18956,206,1.71 [1.15-2.55],0.0079658262142591
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DNER,Delta and Notch-like epidermal growth factor-related receptor,18931,205,0.49 [0.29-0.81],0.005872002199167
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DPP10,Inactive dipeptidyl peptidase 10,18921,204,0.57 [0.39-0.83],0.0036299443893647
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDA2R,Tumor necrosis factor receptor superfamily member 27,19125,204,2.27 [1.65-3.14],6.364077435878605e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EGFR,Epidermal growth factor receptor,19193,207,0.32 [0.15-0.68],0.0029827829832399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ERBB2,Receptor tyrosine-protein kinase erbB-2,19029,206,0.49 [0.31-0.76],0.0014993987432913
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FASLG,Tumor necrosis factor ligand superfamily member 6,19144,206,0.61 [0.44-0.84],0.0026326073156863
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FCRL1,Fc receptor-like protein 1,18961,207,0.66 [0.50-0.88],0.0043174526783631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FETUB,Fetuin-B,18992,205,0.64 [0.49-0.84],0.0013015616167376
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FGFBP1,Fibroblast growth factor-binding protein 1,19029,206,0.60 [0.41-0.87],0.0073784143504485
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FGL1,Fibrinogen-like protein 1,16554,183,1.45 [1.16-1.82],0.0011680722239724
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FST,Follistatin,19022,207,1.39 [1.10-1.75],0.0054134546485986
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FZD10,Frizzled-10,16065,179,0.66 [0.48-0.90],0.0095425431734025
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3,18588,199,0.60 [0.44-0.81],0.0008850013646191
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GALNT7,N-acetylgalactosaminyltransferase 7,18873,204,0.45 [0.25-0.81],0.0070694416500864
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GAST,Gastrin,16504,182,1.22 [1.11-1.33],2.651466804000843e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GDF15,Growth/differentiation factor 15,19193,207,1.45 [1.14-1.85],0.0023266326557376
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GFRA2,GDNF family receptor alpha-2,18873,204,2.16 [1.31-3.57],0.0027169107766113
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),HAVCR1,Hepatitis A virus cellular receptor 1,19100,202,1.35 [1.10-1.64],0.0031866036379788
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),HAVCR2,Hepatitis A virus cellular receptor 2,18952,206,1.60 [1.13-2.28],0.0089808730939083
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),HEPH,Hephaestin,16540,181,0.38 [0.22-0.66],0.0006084830239289
