Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ACAN,Aggrecan core protein,21103,595,0.64 [0.49-0.82],0.0005068892796858
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18014,503,1.31 [1.12-1.53],0.0006134456285546
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ADGRE5,Adhesion G protein-coupled receptor E5,21451,601,0.72 [0.56-0.92],0.009057124326312
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ADGRG2,Adhesion G-protein coupled receptor G2,21299,600,0.67 [0.52-0.88],0.0039131778653613
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,AMOT,Angiomotin,18164,505,1.43 [1.18-1.73],0.0002769928686822
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ANGPTL3,Angiopoietin-related protein 3,21281,600,0.64 [0.53-0.78],5.833745201743178e-06
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,APOM,Apolipoprotein M,21319,600,0.68 [0.52-0.88],0.0039364907892063
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,ASAH2,Neutral ceramidase,21142,584,1.23 [1.06-1.42],0.0068366884636463
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,BCHE,Cholinesterase,18191,509,0.68 [0.52-0.89],0.0044031777598994
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,C1QA,Complement C1q subcomponent subunit A,21413,601,1.52 [1.12-2.07],0.0078003633008703
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,C4BPB,C4b-binding protein beta chain,21365,604,0.76 [0.64-0.91],0.0021082629008923
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,C8B,Complement component C8 beta chain,18584,523,0.70 [0.54-0.92],0.0095782845169715
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CD14,Monocyte differentiation antigen CD14,20818,588,0.76 [0.64-0.91],0.0030456700542467
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CD300LG,CMRF35-like molecule 9,21303,603,0.75 [0.62-0.91],0.0041288541495234
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CD34,Hematopoietic progenitor cell antigen CD34,21407,600,0.60 [0.44-0.81],0.0007133003931044
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CDH1,Cadherin-1,20587,586,0.75 [0.61-0.92],0.0063052272952215
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CDH3,Cadherin-3,21476,601,1.42 [1.17-1.72],0.0003517780353793
Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,CDKL5,Cyclin-dependent kinase-like 5,17968,494,1.26 [1.10-1.44],0.0006796875993626
