Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,ACE2,Angiotensin-converting enzyme 2,26637,46,1.78 [1.20-2.64],0.0042898527166701
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,ANGPTL4,Angiopoietin-related protein 4,27224,49,2.55 [1.48-4.39],0.0007519106983217
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,ANPEP,Aminopeptidase N,27178,49,2.76 [1.36-5.63],0.0051535307451156
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,BST2,Bone marrow stromal antigen 2,27371,49,1.90 [1.43-2.54],1.1187588010867716e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CA9,Carbonic anhydrase 9,27363,49,1.83 [1.17-2.88],0.0083800442051001
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CCL4,C-C motif chemokine 4,27180,49,0.45 [0.27-0.76],0.002557450746392
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",27047,49,1.73 [1.18-2.52],0.0045936030029649
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CLC,Galectin-10,27091,49,0.56 [0.36-0.87],0.0097105096297679
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CLEC4A,C-type lectin domain family 4 member A,27084,49,0.44 [0.24-0.81],0.0082239397478681
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,COL3A1,Collagen alpha-1(III) chain,23649,41,3.35 [1.34-8.36],0.0094913620824903
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,CSPG4,Chondroitin sulfate proteoglycan 4,23649,41,4.22 [1.77-10.03],0.0011331038298737
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,EPO,Erythropoietin,27084,49,1.43 [1.12-1.82],0.0035289252713322
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,F10,Coagulation factor X,23663,40,0.33 [0.15-0.75],0.0084356384683667
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,F7,Coagulation factor VII,27182,49,0.36 [0.17-0.77],0.0088634472881775
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,FGF23,Fibroblast growth factor 23,27321,49,1.75 [1.34-2.28],4.588559330257018e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,FGFBP1,Fibroblast growth factor-binding protein 1,27225,47,0.30 [0.15-0.63],0.0013537990054625
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,26950,48,3.43 [1.72-6.83],0.0004626941868202
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,GPRC5C,G-protein coupled receptor family C group 5 member C,23514,40,1.63 [1.17-2.29],0.0043127141778237
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,HADH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",22889,39,1.42 [1.09-1.85],0.0098013667717484
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,HEG1,Protein HEG homolog 1,23153,40,4.44 [1.50-13.17],0.0072363785705835
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,IL20RA,Interleukin-20 receptor subunit alpha,26592,46,1.60 [1.16-2.21],0.004451208152207
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,IL5,Interleukin-5,26592,46,1.23 [1.08-1.40],0.0019678803835022
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,IL6,Interleukin-6,27009,48,1.35 [1.09-1.68],0.006578795126709
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,KITLG,Kit ligand,27132,49,0.39 [0.21-0.73],0.0032673184886638
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,KLK4,Kallikrein-4,27363,49,1.65 [1.17-2.34],0.0047283063475241
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,LILRA4,Leukocyte immunoglobulin-like receptor subfamily A member 4,22889,39,1.68 [1.18-2.41],0.0043695624595472
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,LTBP2,Latent-transforming growth factor beta-binding protein 2,27462,47,2.71 [1.30-5.61],0.0075000587784039
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,23528,40,3.78 [1.79-7.99],0.0004871272218212
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,NPTX2,Neuronal pentraxin-2,23649,41,3.77 [1.64-8.65],0.0017311306018084
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,NT5E,5'-nucleotidase,27225,47,1.68 [1.18-2.39],0.0042187858389028
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,PALM2,Paralemmin-2,23597,41,2.48 [1.36-4.52],0.0029099204535624
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,PTPN9,Tyrosine-protein phosphatase non-receptor type 9,22932,40,1.88 [1.17-3.02],0.0086609539569516
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,PTPRH,Receptor-type tyrosine-protein phosphatase H,23528,40,2.55 [1.58-4.13],0.0001300536097866
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,PXDNL,Peroxidasin-like protein,23514,40,1.60 [1.22-2.08],0.0005708951065334
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,SDC4,Syndecan-4,27132,49,0.45 [0.27-0.74],0.001554052338406
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual field defects,TRIM21,E3 ubiquitin-protein ligase TRIM21,27084,49,0.68 [0.54-0.86],0.0012893595244953
