Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Cerebral cysts,ADAMTSL2,ADAMTS-like protein 2,24297,182,2.48 [1.74-3.55],6.055829961455317e-07
Chapter VI Diseases of the nervous system,Cerebral cysts,ADGRG1,Adhesion G-protein coupled receptor G1,27860,209,1.37 [1.17-1.61],9.02473794718808e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,AREG,Amphiregulin,27860,209,1.60 [1.29-1.99],2.336438720423637e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,BSG,Basigin,28260,211,3.34 [1.88-5.93],4.039133112056025e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,BTN3A2,Butyrophilin subfamily 3 member A2,27966,213,1.76 [1.34-2.31],4.81879799321442e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CA6,Carbonic anhydrase 6,27873,212,0.68 [0.56-0.82],3.970270376287719e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CCL20,C-C motif chemokine 20,28311,212,1.26 [1.12-1.42],7.226787968479925e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CCL25,C-C motif chemokine 25,28311,212,1.71 [1.35-2.16],6.792073249739381e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,CD27,CD27 antigen,28046,211,1.87 [1.42-2.46],6.912836991018277e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,CD274,Programmed cell death 1 ligand 1,27788,210,1.82 [1.35-2.46],9.948185060941172e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CD4,T-cell surface glycoprotein CD4,27921,213,1.79 [1.42-2.26],1.039609314127754e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,CD80,T-lymphocyte activation antigen CD80,24306,181,2.14 [1.51-3.03],1.7843224787580336e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CD83,CD83 antigen,27966,213,2.35 [1.71-3.22],1.250752704973148e-07
Chapter VI Diseases of the nervous system,Cerebral cysts,CDCP1,CUB domain-containing protein 1,27788,210,1.54 [1.25-1.90],6.085554553518818e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CHGA,Chromogranin-A,24297,182,1.36 [1.18-1.56],1.3862650351768262e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CHI3L1,Chitinase-3-like protein 1,27309,206,1.37 [1.19-1.57],1.064576926399045e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CHRDL1,Chordin-like protein 1,28056,210,2.14 [1.47-3.12],7.730508845901886e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CKAP4,Cytoskeleton-associated protein 4,28161,209,2.58 [1.81-3.68],1.7336015133929493e-07
Chapter VI Diseases of the nervous system,Cerebral cysts,CLEC4D,C-type lectin domain family 4 member D,27966,213,1.47 [1.22-1.77],5.296535744206078e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CTSL,Cathepsin L1,27981,212,2.59 [1.64-4.10],4.599711025142307e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,CXCL9,C-X-C motif chemokine 9,28099,210,1.41 [1.21-1.63],7.268107990241654e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",28046,211,1.98 [1.43-2.75],3.942604939557561e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,EFNA4,Ephrin-A4,27739,210,2.19 [1.50-3.19],5.281709491428955e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,EPHA2,Ephrin type-A receptor 2,26972,198,2.20 [1.56-3.10],6.486174252849432e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,FABP1,"Fatty acid-binding protein, liver",27954,209,1.28 [1.14-1.45],3.664638288563611e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,FSTL3,Follistatin-related protein 3,27914,209,2.20 [1.55-3.13],1.118772848624241e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,FUOM,Fucose mutarotase,23759,172,1.60 [1.31-1.96],3.571989316443959e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,GAST,Gastrin,24234,181,1.24 [1.13-1.36],1.0852689876384587e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,GDF15,Growth/differentiation factor 15,28326,212,1.72 [1.47-2.01],7.748967379246269e-12
Chapter VI Diseases of the nervous system,Cerebral cysts,GFRA1,GDNF family receptor alpha-1,28191,212,2.29 [1.52-3.46],7.7290385225311e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,HAVCR2,Hepatitis A virus cellular receptor 2,27964,212,2.22 [1.63-3.04],5.053685066256316e-07
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBP2,Insulin-like growth factor-binding protein 2,28272,212,1.47 [1.21-1.77],8.274020805452653e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBP3,Insulin-like growth factor-binding protein 3,28058,211,0.45 [0.31-0.65],1.975926583642736e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBP7,Insulin-like growth factor-binding protein 7,28326,212,2.01 [1.50-2.69],2.5682824225658472e-06
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBPL1,Insulin-like growth factor-binding protein-like 1,27981,212,2.28 [1.68-3.11],1.7115347530122908e-07
Chapter VI Diseases of the nervous system,Cerebral cysts,IL32,Interleukin-32,27966,213,1.91 [1.54-2.37],4.5960104500695265e-09
Chapter VI Diseases of the nervous system,Cerebral cysts,IL4R,Interleukin-4 receptor subunit alpha,27966,213,2.14 [1.62-2.83],9.624997928673781e-08
Chapter VI Diseases of the nervous system,Cerebral cysts,IL5RA,Interleukin-5 receptor subunit alpha,27966,213,1.55 [1.26-1.91],2.942944265061628e-05
Chapter VI Diseases of the nervous system,Cerebral cysts,JUN,Transcription factor AP-1,27459,207,1.43 [1.24-1.66],1.3200730079054374e-06
