Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,ASGR1,Asialoglycoprotein receptor 1,24703,119,3.17 [2.03-4.96],4.057806570536648e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,CD80,T-lymphocyte activation antigen CD80,21573,110,2.49 [1.63-3.79],2.138017216154836e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,GDF15,Growth/differentiation factor 15,25171,120,1.77 [1.42-2.19],2.2397460977467895e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,GFRA1,GDNF family receptor alpha-1,25054,117,3.17 [1.85-5.45],2.80852103108398e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,IGFBP7,Insulin-like growth factor-binding protein 7,25171,120,2.29 [1.62-3.25],3.284852016474426e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,LGALS9,Galectin-9,24855,120,3.35 [2.19-5.12],2.6722532550644532e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,24399,119,2.24 [1.59-3.14],3.542391649185137e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,LTBP3,Latent-transforming growth factor beta-binding protein 3,24253,112,1.57 [1.29-1.91],6.835813421888472e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,MMP10,Stromelysin-2,24820,119,1.60 [1.27-2.03],8.509595990630323e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,RBFOX3,RNA binding protein fox-1 homolog 3,21535,109,1.86 [1.37-2.52],5.747002257415684e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,SCARB2,Lysosome membrane protein 2,24223,117,2.65 [1.70-4.14],1.797575137756179e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,SIGLEC1,Sialoadhesin,24977,120,2.03 [1.44-2.85],4.9411449493726926e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,SPINK4,Serine protease inhibitor Kazal-type 4,24847,117,1.62 [1.29-2.04],3.381645837754047e-05
