Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ACY1,Aminoacylase-1,28203,227,1.49 [1.26-1.76],2.7342420224160247e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ALDH1A1,Retinal dehydrogenase 1,28198,227,1.48 [1.23-1.78],3.4208451833479094e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AREG,Amphiregulin,28083,226,1.59 [1.28-1.98],2.519678393184804e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,BST2,Bone marrow stromal antigen 2,28475,221,1.46 [1.23-1.73],1.4497764266472217e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL20,C-C motif chemokine 20,28542,229,1.25 [1.12-1.40],9.869185891758988e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CCL22,C-C motif chemokine 22,27890,225,1.58 [1.29-1.93],9.727681195427108e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,28285,228,1.66 [1.29-2.13],9.206543076362344e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD300E,CMRF35-like molecule 2,28369,227,1.73 [1.32-2.28],8.250671469944692e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD74,HLA class II histocompatibility antigen gamma chain,28475,221,2.34 [1.71-3.19],8.51221866985932e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD83,CD83 antigen,28186,222,1.91 [1.39-2.64],6.967317314984873e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CDCP1,CUB domain-containing protein 1,28014,219,1.60 [1.31-1.95],4.774399467421239e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,28233,224,3.33 [1.98-5.59],5.654301612601493e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24436,197,1.75 [1.34-2.29],3.8763564469468185e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CKAP4,Cytoskeleton-associated protein 4,28392,228,2.29 [1.60-3.26],4.608955131725246e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CTSL,Cathepsin L1,28203,227,2.67 [1.72-4.14],1.1491239437909037e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB103A_DEFB103B,Beta-defensin 103,23644,187,1.65 [1.35-2.02],1.0719248033196069e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB4A_DEFB4B,Beta-defensin 4A,27789,224,1.71 [1.58-1.85],5.0823574641987876e-42
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",24508,195,1.35 [1.16-1.57],8.050053233953644e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,FLT4,Vascular endothelial growth factor receptor 3,28274,225,2.07 [1.45-2.95],6.136089717268049e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,FURIN,Furin,28274,225,2.08 [1.49-2.90],1.5901322971541075e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GOLM2,Protein GOLM2,28475,221,2.69 [1.67-4.33],4.448999759932344e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GPR15L,Protein GPR15L,24414,196,1.72 [1.41-2.10],6.923855528105506e-08
