Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other disorders of veins,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",23430,63,2.28 [1.53-3.40],5.0378925203284975e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,EDA2R,Tumor necrosis factor receptor superfamily member 27,27278,76,2.60 [1.62-4.16],6.912118008254885e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,EFHD1,EF-hand domain-containing protein D1,23466,64,2.24 [1.53-3.27],3.407219514851326e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,ERBB2,Receptor tyrosine-protein kinase erbB-2,27096,74,0.32 [0.21-0.51],7.029728398326548e-07
Chapter IX Diseases of the circulatory system,Other disorders of veins,HSPB6,Heat shock protein beta-6,27278,76,2.50 [1.64-3.81],2.218748392944016e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,IL4,Interleukin-4,26547,71,0.75 [0.65-0.86],8.666690710278217e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,KDR,Vascular endothelial growth factor receptor 2,27096,74,0.35 [0.21-0.58],5.096561387182549e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,MAMDC2,MAM domain-containing protein 2,23505,64,3.42 [1.95-5.98],1.7003033710661825e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,MYBPC1,"Myosin-binding protein C, slow-type",23505,64,1.66 [1.29-2.14],9.72268245751686e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,RBFOX3,RNA binding protein fox-1 homolog 3,23466,64,2.19 [1.62-2.98],4.780055260052277e-07
Chapter IX Diseases of the circulatory system,Other disorders of veins,RNF149,E3 ubiquitin-protein ligase RNF149,22847,61,3.60 [1.90-6.81],8.254920973188132e-05
Chapter IX Diseases of the circulatory system,Other disorders of veins,YAP1,Transcriptional coactivator YAP1,23430,63,3.53 [1.88-6.61],8.409642339050404e-05
