Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Bronchiectasis,ADA2,Adenosine deaminase 2,25057,187,2.22 [1.67-2.93],2.618619642462556e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,25433,190,2.49 [1.68-3.68],5.3448880258995705e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ADGRE1,Adhesion G protein-coupled receptor E1,21804,159,1.79 [1.39-2.30],4.788623602508159e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ALPP,"Alkaline phosphatase, placental type",25112,187,1.34 [1.20-1.51],5.929120221667456e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,B2M,Beta-2-microglobulin,21923,159,1.58 [1.33-1.88],1.951808646600003e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,BST2,Bone marrow stromal antigen 2,25471,190,1.61 [1.36-1.91],5.13049043688108e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,BTN3A2,Butyrophilin subfamily 3 member A2,25202,186,1.88 [1.43-2.48],6.0344630054039245e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,C1RL,Complement C1r subcomponent-like protein,21888,159,7.45 [3.59-15.46],7.070162811273101e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,C3,Complement C3,20828,153,1.61 [1.31-1.98],5.4166859976993935e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,C7,Complement component C7,21433,155,3.23 [2.05-5.11],4.936324866467609e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CCL17,C-C motif chemokine 17,25163,182,1.46 [1.27-1.67],1.1278615950037633e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CCL18,C-C motif chemokine 18,24864,183,1.35 [1.19-1.53],4.124531127829973e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CCL20,C-C motif chemokine 20,25523,191,1.38 [1.24-1.54],3.87508663056216e-09
Chapter X Diseases of the respiratory system,Bronchiectasis,CD14,Monocyte differentiation antigen CD14,24669,185,1.92 [1.44-2.56],8.663819085946289e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CD27,CD27 antigen,25295,186,2.33 [1.78-3.05],5.741971531496105e-10
Chapter X Diseases of the respiratory system,Bronchiectasis,CD300A,CMRF35-like molecule 8,21390,153,3.29 [2.07-5.21],4.125921944067588e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CD300E,CMRF35-like molecule 2,25385,189,2.61 [1.98-3.43],7.1357456183607855e-12
Chapter X Diseases of the respiratory system,Bronchiectasis,CD48,CD48 antigen,25299,185,2.78 [1.83-4.21],1.5686486019616862e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CD72,B-cell differentiation antigen CD72,21390,153,2.75 [2.07-3.67],5.3315003539833176e-12
Chapter X Diseases of the respiratory system,Bronchiectasis,CD74,HLA class II histocompatibility antigen gamma chain,25471,190,2.54 [1.83-3.53],2.58709259240416e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,CD79B,B-cell antigen receptor complex-associated protein beta chain,25523,191,2.25 [1.76-2.86],5.687446238368796e-11
Chapter X Diseases of the respiratory system,Bronchiectasis,CD80,T-lymphocyte activation antigen CD80,21891,159,3.95 [2.99-5.23],7.995474408663776e-22
Chapter X Diseases of the respiratory system,Bronchiectasis,CD83,CD83 antigen,25202,186,2.45 [1.75-3.43],1.887037902779587e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CDCP1,CUB domain-containing protein 1,25050,183,2.02 [1.64-2.50],5.6780573650385876e-11
Chapter X Diseases of the respiratory system,Bronchiectasis,CELA2A,Chymotrypsin-like elastase family member 2A,21880,159,0.57 [0.45-0.73],3.999494671769837e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CFI,Complement factor I,21923,159,7.05 [3.46-14.34],7.090916208087949e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",21831,159,2.14 [1.68-2.72],5.16594347681871e-10
Chapter X Diseases of the respiratory system,Bronchiectasis,CHGA,Chromogranin-A,21880,159,1.60 [1.41-1.82],4.850241248689976e-13
Chapter X Diseases of the respiratory system,Bronchiectasis,CKAP4,Cytoskeleton-associated protein 4,25391,187,2.75 [1.94-3.90],1.3236021157809041e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,CLEC5A,C-type lectin domain family 5 member A,25128,185,2.78 [1.86-4.16],6.077716716316103e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,COLEC12,Collectin-12,25205,185,3.15 [1.97-5.04],1.694169009343601e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",25112,187,1.49 [1.27-1.75],9.036877417247628e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CSF1,Macrophage colony-stimulating factor 1,25339,185,3.24 [2.10-4.99],1.0256851541320889e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CSTB,Cystatin-B,24886,188,1.98 [1.54-2.56],1.3647120548878754e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,CTSL,Cathepsin L1,25219,188,3.08 [1.90-5.01],5.418652942861004e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CXCL10,C-X-C motif chemokine 10,25339,185,1.45 [1.24-1.69],3.356674187711189e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CXCL13,C-X-C motif chemokine 13,25471,190,1.52 [1.34-1.71],1.4103880813878822e-11
Chapter X Diseases of the respiratory system,Bronchiectasis,CXCL16,C-X-C motif chemokine 16,25492,190,3.16 [1.91-5.21],6.882004539052075e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,CXCL17,C-X-C motif chemokine 17,25523,191,1.96 [1.61-2.39],1.924093520500721e-11
Chapter X Diseases of the respiratory system,Bronchiectasis,CXCL9,C-X-C motif chemokine 9,25339,185,1.53 [1.32-1.78],2.8015192777382736e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,DSC2,Desmocollin-2,24916,186,2.13 [1.63-2.77],2.314036949477695e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,EBI3_IL27,Interleukin-27,25429,189,2.16 [1.56-2.98],2.92768237499869e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,EDA2R,Tumor necrosis factor receptor superfamily member 27,25462,190,2.98 [2.24-3.98],8.429129028794996e-14
Chapter X Diseases of the respiratory system,Bronchiectasis,EFNA1,Ephrin-A1,25172,186,2.83 [1.87-4.28],9.64637945727506e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,EFNA4,Ephrin-A4,25007,183,2.66 [1.81-3.92],7.079019389261691e-07
