Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL2,ADAMTS-like protein 2,24396,452,1.67 [1.33-2.10],9.715882703343644e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,AMBP,Protein AMBP,28305,522,2.65 [1.80-3.89],6.703819289627952e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,CCL15,C-C motif chemokine 15,28433,525,1.45 [1.23-1.71],9.18950915490072e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,CD72,B-cell differentiation antigen CD72,23858,443,1.62 [1.33-1.99],2.7041163256977374e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,CD74,HLA class II histocompatibility antigen gamma chain,28358,519,1.64 [1.32-2.03],8.903398773122809e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,CD80,T-lymphocyte activation antigen CD80,24406,454,1.79 [1.42-2.26],9.392654876726662e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,COL6A3,Collagen alpha-3(VI) chain,28433,525,1.81 [1.47-2.23],2.21511367167521e-08
Chapter VI Diseases of the nervous system,Sleep apnoea,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,24406,454,1.37 [1.22-1.54],9.147596874294061e-08
Chapter VI Diseases of the nervous system,Sleep apnoea,FGF23,Fibroblast growth factor 23,28292,522,1.36 [1.23-1.51],4.3436209820555225e-09
Chapter VI Diseases of the nervous system,Sleep apnoea,GAST,Gastrin,24334,449,1.18 [1.11-1.25],6.954357400712437e-08
Chapter VI Diseases of the nervous system,Sleep apnoea,GCG,Pro-glucagon,27404,500,1.17 [1.09-1.25],2.6633190442017595e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,GDF15,Growth/differentiation factor 15,28433,525,1.46 [1.27-1.67],6.025978540666127e-08
Chapter VI Diseases of the nervous system,Sleep apnoea,GOLM2,Protein GOLM2,28358,519,2.12 [1.53-2.93],7.0117209570439405e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,HAVCR1,Hepatitis A virus cellular receptor 1,28305,522,1.31 [1.17-1.46],1.4343608047304917e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,23741,444,1.76 [1.43-2.16],1.0711623079062884e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,MXRA8,Matrix remodeling-associated protein 8,23858,443,0.51 [0.38-0.68],6.213613194030448e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,OGN,Mimecan,28078,521,1.52 [1.27-1.82],5.82625764764081e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,PALM2,Paralemmin-2,24334,449,1.61 [1.32-1.97],2.900696032983392e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,PRAP1,Proline-rich acidic protein 1,24396,452,2.21 [1.74-2.81],1.1222884078627864e-10
Chapter VI Diseases of the nervous system,Sleep apnoea,RBFOX3,RNA binding protein fox-1 homolog 3,24370,452,1.61 [1.35-1.92],1.8533002876502266e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,RNASE6,Ribonuclease K6,24253,448,1.80 [1.44-2.26],3.4192808381259944e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,SCARB2,Lysosome membrane protein 2,27363,500,1.90 [1.51-2.39],4.9415072943105376e-08
Chapter VI Diseases of the nervous system,Sleep apnoea,SIGLEC1,Sialoadhesin,28211,520,1.50 [1.26-1.79],4.280475985251738e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,STC1,Stanniocalcin-1,28358,519,1.46 [1.24-1.71],4.123380995342028e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,28078,521,1.42 [1.22-1.66],6.963499534242588e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,27901,513,1.50 [1.25-1.80],9.528204463088024e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,VSIG2,V-set and immunoglobulin domain-containing protein 2,24291,455,1.41 [1.23-1.61],4.50436801676877e-07
