Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,COL9A1,Collagen alpha-1(IX) chain,25572,301,1.68 [1.39-2.03],9.97253218610259e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,FGL1,Fibrinogen-like protein 1,22202,260,1.56 [1.30-1.88],2.5358161170221985e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,GDF15,Growth/differentiation factor 15,25893,303,1.68 [1.44-1.96],6.742052293012593e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,HAVCR1,Hepatitis A virus cellular receptor 1,25777,302,1.48 [1.27-1.72],6.972108205645412e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,LGALS4,Galectin-4,25561,302,1.56 [1.32-1.86],3.708606050311266e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,PRSS8,Prostasin,25472,300,1.70 [1.34-2.15],9.242564306170405e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,RBFOX3,RNA binding protein fox-1 homolog 3,22158,256,1.74 [1.39-2.17],9.645378755676676e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,TFF2,Trefoil factor 2,25652,302,1.46 [1.24-1.71],3.4960787049610585e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,25561,302,2.18 [1.61-2.96],5.750337097410873e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,TSHB,Thyrotropin subunit beta,25578,300,0.73 [0.64-0.82],2.768273233370497e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,VSIG2,V-set and immunoglobulin domain-containing protein 2,22088,256,1.66 [1.38-1.99],6.389878550412072e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",25334,300,0.56 [0.44-0.72],8.12195160069293e-06
