Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BOLA2_BOLA2B,BolA-like protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19957,60,0.57 [0.36-0.91],0.0193470906554582
BOLA2_BOLA2B,BolA-like protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,18083,557,0.82 [0.70-0.97],0.0176853795070679
BOLA2_BOLA2B,BolA-like protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,18068,542,0.82 [0.69-0.97],0.0184339246897553
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,19419,51,0.59 [0.36-0.98],0.0415868381987286
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,Angina pectoris,17108,750,0.86 [0.75-0.99],0.0364385027675698
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",19807,132,0.69 [0.50-0.94],0.0200457958226813
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16766,408,0.80 [0.67-0.97],0.0213729080643574
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,Cardiomyopathy,15697,70,1.71 [1.11-2.64],0.0157237208079488
BOLA2_BOLA2B,BolA-like protein 2,Chapter IX Diseases of the circulatory system,Varicose veins,19028,294,0.75 [0.61-0.93],0.0085980861539201
BOLA2_BOLA2B,BolA-like protein 2,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,18829,107,1.50 [1.05-2.13],0.0255799614318748
BOLA2_BOLA2B,BolA-like protein 2,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",16769,1678,0.90 [0.82-0.99],0.0316099050521624
BOLA2_BOLA2B,BolA-like protein 2,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,15644,553,0.79 [0.68-0.93],0.0040389801275834
BOLA2_BOLA2B,BolA-like protein 2,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,19130,390,1.21 [1.00-1.45],0.0492636164187104
BOLA2_BOLA2B,BolA-like protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,19268,120,0.65 [0.46-0.90],0.0091736558027218
BOLA2_BOLA2B,BolA-like protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,17391,1250,0.88 [0.79-0.98],0.0191811661949388
BOLA2_BOLA2B,BolA-like protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,18686,386,0.79 [0.65-0.95],0.0142208035906683
BOLA2_BOLA2B,BolA-like protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),14297,20,0.44 [0.20-0.99],0.0463041442229243
BOLA2_BOLA2B,BolA-like protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,17513,39,0.55 [0.31-0.99],0.0453437635684511
BOLA2_BOLA2B,BolA-like protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,17554,80,0.66 [0.44-0.99],0.0435214879161522
BOLA2_BOLA2B,BolA-like protein 2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,19565,58,1.87 [1.16-3.02],0.0100549931509985
