Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KIFBP,KIF-binding protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22362,85,0.78 [0.62-0.98],0.0298966580972039
KIFBP,KIF-binding protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21861,174,0.83 [0.70-1.00],0.0496572706783742
KIFBP,KIF-binding protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18307,1280,0.93 [0.87-0.99],0.0283729076910159
KIFBP,KIF-binding protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18209,1182,0.93 [0.87-1.00],0.0441514396025397
KIFBP,KIF-binding protein,Chapter VI Diseases of the nervous system,Epilepsy,21893,164,0.83 [0.71-0.98],0.0240780918009334
KIFBP,KIF-binding protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23202,72,1.42 [1.09-1.85],0.008645810294134
KIFBP,KIF-binding protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2576,72,1.34 [1.04-1.73],0.0217412490284421
KIFBP,KIF-binding protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20698,72,1.45 [1.10-1.90],0.0080280137901402
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15930,3737,0.90 [0.86-0.94],5.466594086428445e-06
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20896,1659,0.88 [0.83-0.93],3.61704253081856e-06
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Angina pectoris,20164,927,0.85 [0.79-0.91],8.992305197088177e-06
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20630,1417,0.88 [0.83-0.93],3.242029008061946e-05
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Pulmonary embolism,22734,117,0.81 [0.67-0.98],0.0335497521990322
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Conduction disorders,18550,167,0.79 [0.67-0.93],0.0041765394207731
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,11667,133,0.79 [0.65-0.95],0.0106076363752942
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12135,601,0.84 [0.76-0.92],0.0001646483808955
KIFBP,KIF-binding protein,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18511,128,0.65 [0.55-0.78],3.7975823209244256e-06
KIFBP,KIF-binding protein,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,17916,159,0.80 [0.68-0.94],0.0072458971277148
KIFBP,KIF-binding protein,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,23400,166,0.81 [0.69-0.96],0.0126302700784191
KIFBP,KIF-binding protein,Chapter XI Diseases of the digestive system,Fissure and fistula of anal and rectal regions,16549,158,0.82 [0.69-0.97],0.0197246636911973
KIFBP,KIF-binding protein,Chapter XI Diseases of the digestive system,Diseases of liver,22756,143,0.78 [0.65-0.93],0.00463978045521
KIFBP,KIF-binding protein,Chapter XI Diseases of the digestive system,Other diseases of liver,22696,83,0.74 [0.59-0.93],0.0091705491033805
KIFBP,KIF-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,16897,87,1.29 [1.02-1.63],0.031544188482967
KIFBP,KIF-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,23338,74,1.42 [1.10-1.83],0.0072901773438852
KIFBP,KIF-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,22520,50,1.37 [1.00-1.88],0.0464855727727352
KIFBP,KIF-binding protein,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23055,75,1.38 [1.07-1.77],0.0138504865156434
