Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19879,88,1.22 [1.03-1.44],0.0214667971139748
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21980,115,1.17 [1.00-1.37],0.0459218264483642
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21947,82,1.25 [1.06-1.48],0.0093831064923793
IKZF2,Zinc finger protein Helios,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",17999,53,1.24 [1.02-1.52],0.0343279668277731
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20469,545,1.16 [1.08-1.25],7.481277775839214e-05
IKZF2,Zinc finger protein Helios,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23078,33,1.39 [1.12-1.72],0.0025635039913093
IKZF2,Zinc finger protein Helios,Chapter II Neoplasms,"Haemangioma, any site",23081,33,1.39 [1.12-1.72],0.0024458199771154
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21617,252,1.18 [1.06-1.31],0.0017381116555469
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21617,252,1.18 [1.06-1.31],0.0017381116555469
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19430,494,1.10 [1.01-1.19],0.033445158796321
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,22452,178,1.14 [1.00-1.30],0.0486557522037649
IKZF2,Zinc finger protein Helios,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,17655,81,1.21 [1.02-1.45],0.0320974932842724
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,22479,61,1.22 [1.01-1.49],0.0431527344939755
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Pulmonary embolism,22304,117,1.18 [1.01-1.37],0.0337224266988366
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,11455,131,1.21 [1.05-1.40],0.0080271905853197
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Other arrhythmias,18120,82,1.34 [1.16-1.56],0.0001169422769542
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",22149,181,1.18 [1.04-1.34],0.0084774783408471
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22175,164,1.16 [1.01-1.33],0.0336933797232828
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",22262,145,1.16 [1.00-1.34],0.0473332693418349
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Duodenal ulcer,17578,165,1.15 [1.00-1.31],0.0481085783530551
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22317,582,1.09 [1.01-1.18],0.0281562746553037
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21528,35,1.31 [1.04-1.65],0.0227107226846431
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Coeliac disease,21519,26,1.38 [1.07-1.76],0.0119449593993185
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,22883,88,1.25 [1.07-1.47],0.0059518967686845
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,22869,74,1.25 [1.05-1.49],0.0116123436146157
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,21209,78,0.64 [0.45-0.91],0.0140241609466792
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,21176,45,0.55 [0.32-0.92],0.0219949847161459
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,21171,40,0.53 [0.30-0.92],0.0253425604149395
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,16588,88,1.22 [1.03-1.44],0.0218187272194447
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",22899,85,1.21 [1.02-1.44],0.0314340874858872
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",23026,117,1.18 [1.01-1.38],0.0323027131715917
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,20288,90,0.73 [0.53-1.00],0.0467112578514352
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,19985,86,0.71 [0.52-0.98],0.0399276704675726
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20426,304,1.15 [1.04-1.27],0.0047109873216213
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20471,91,1.36 [1.19-1.57],1.175270635861548e-05
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,22627,76,1.34 [1.14-1.57],0.0003050829471743
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Hydrocele,18777,99,1.30 [1.12-1.50],0.0004430030612075
