Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
REEP4,Receptor expression-enhancing protein 4,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19475,121,1.35 [1.05-1.74],0.0203021566890072
REEP4,Receptor expression-enhancing protein 4,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13132,675,1.21 [1.08-1.37],0.0012830465201641
REEP4,Receptor expression-enhancing protein 4,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17331,48,1.56 [1.09-2.24],0.0151623832251194
REEP4,Receptor expression-enhancing protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19927,157,1.27 [1.02-1.58],0.0344846264427994
REEP4,Receptor expression-enhancing protein 4,Chapter V Mental and behavioural disorders,Any mental disorder,17458,598,1.17 [1.04-1.33],0.0120376055413774
REEP4,Receptor expression-enhancing protein 4,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",17083,223,1.24 [1.02-1.50],0.0302510484825274
REEP4,Receptor expression-enhancing protein 4,Chapter V Mental and behavioural disorders,Depression,19509,191,1.23 [1.00-1.52],0.0472612674026993
REEP4,Receptor expression-enhancing protein 4,Chapter V Mental and behavioural disorders,Depression or dysthymia,16861,169,1.27 [1.02-1.58],0.0337836782934752
REEP4,Receptor expression-enhancing protein 4,Chapter IX Diseases of the circulatory system,"Heart failure, strict",19404,275,1.20 [1.01-1.43],0.0410738777910621
REEP4,Receptor expression-enhancing protein 4,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,16016,1751,1.08 [1.00-1.17],0.0455117338380592
REEP4,Receptor expression-enhancing protein 4,Chapter XI Diseases of the digestive system,Dental caries,19879,97,1.50 [1.16-1.96],0.0023599225206089
REEP4,Receptor expression-enhancing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,16444,1808,1.09 [1.01-1.18],0.0219073931972617
REEP4,Receptor expression-enhancing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15545,909,1.13 [1.02-1.25],0.01600420441796
REEP4,Receptor expression-enhancing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",17650,909,1.13 [1.02-1.25],0.0220506438451096
REEP4,Receptor expression-enhancing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14747,111,1.40 [1.08-1.81],0.0103697978838547
REEP4,Receptor expression-enhancing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,15130,494,1.17 [1.02-1.33],0.0228276497882588
