Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ATXN2L,Ataxin-2-like protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19521,95,1.44 [1.03-2.02],0.0349573862553475
ATXN2L,Ataxin-2-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15041,145,0.67 [0.45-0.99],0.044395213854357
ATXN2L,Ataxin-2-like protein,Chapter VI Diseases of the nervous system,Epilepsy,19054,141,0.63 [0.42-0.94],0.0221275359489637
ATXN2L,Ataxin-2-like protein,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",19694,420,1.21 [1.01-1.45],0.0357718680154637
ATXN2L,Ataxin-2-like protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,19673,197,1.34 [1.05-1.71],0.0182482915065852
ATXN2L,Ataxin-2-like protein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",18181,1391,0.87 [0.77-0.98],0.0244893651759425
ATXN2L,Ataxin-2-like protein,Chapter IX Diseases of the circulatory system,Angina pectoris,17562,772,0.79 [0.67-0.94],0.0063210327425091
ATXN2L,Ataxin-2-like protein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17955,1186,0.85 [0.74-0.97],0.0182493151604332
ATXN2L,Ataxin-2-like protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10581,519,0.80 [0.65-0.99],0.0385330402552235
ATXN2L,Ataxin-2-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,18569,939,1.16 [1.02-1.32],0.0220223755022045
ATXN2L,Ataxin-2-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,18153,225,1.27 [1.01-1.61],0.0451059372184599
ATXN2L,Ataxin-2-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,17783,153,1.38 [1.04-1.83],0.0233211785354803
ATXN2L,Ataxin-2-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,17795,165,1.38 [1.06-1.78],0.0157793430511153
ATXN2L,Ataxin-2-like protein,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,18070,72,0.55 [0.30-0.98],0.0431975673331006
