Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21681,261,0.65 [0.50-0.86],0.0023314555555525
ITGB1BP1,Integrin beta-1-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,22641,90,0.57 [0.36-0.90],0.0149216070639907
ITGB1BP1,Integrin beta-1-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,23068,133,0.68 [0.46-0.99],0.0464253764891169
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22136,713,0.84 [0.71-0.99],0.0388340585431231
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,11911,587,0.80 [0.66-0.98],0.029602108038038
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,21879,190,0.67 [0.48-0.92],0.013908282167792
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",21909,220,0.72 [0.53-0.97],0.0303414706989465
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",21909,220,0.72 [0.53-0.97],0.0303414706989465
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,15423,5445,0.90 [0.83-0.97],0.0054237668977218
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,22408,77,0.60 [0.37-0.99],0.0444220509165875
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",19361,1948,0.89 [0.80-0.99],0.0372076271675871
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Gastric ulcer,17568,155,0.64 [0.45-0.92],0.0154310609262793
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Chronic gastritis,17527,114,0.55 [0.37-0.83],0.0046350496320169
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Fissure and fistula of anal and rectal regions,16257,156,0.68 [0.48-0.96],0.0279557901783984
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22046,361,0.69 [0.55-0.87],0.0020210570039086
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XI Diseases of the digestive system,Cholelithiasis,21949,264,0.61 [0.47-0.80],0.0003655968280415
ITGB1BP1,Integrin beta-1-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,17060,560,1.25 [1.03-1.52],0.0215468511820286
