Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GSTP1,Glutathione S-transferase P,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21694,378,0.84 [0.73-0.97],0.0188606579250581
GSTP1,Glutathione S-transferase P,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21574,258,0.80 [0.67-0.95],0.0130682839399998
GSTP1,Glutathione S-transferase P,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22361,119,0.76 [0.59-0.99],0.0416095224019445
GSTP1,Glutathione S-transferase P,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,22400,94,0.74 [0.55-1.00],0.0469482269935258
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Angina pectoris,19674,899,0.91 [0.82-1.00],0.0416850086421421
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",19258,483,0.87 [0.77-0.99],0.04131223905949
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18074,128,0.70 [0.54-0.91],0.0066594836882045
GSTP1,Glutathione S-transferase P,Chapter X Diseases of the respiratory system,Early onset COPD,21759,187,0.76 [0.61-0.95],0.0144430323953941
GSTP1,Glutathione S-transferase P,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",21791,219,0.78 [0.64-0.95],0.0146291790619995
GSTP1,Glutathione S-transferase P,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",21791,219,0.78 [0.64-0.95],0.0146291790619995
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",19249,1934,0.93 [0.87-0.99],0.0310923470653433
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),18070,755,0.88 [0.80-0.98],0.0152402187651817
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,17468,153,0.77 [0.61-0.98],0.0311464673613317
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,16561,512,0.86 [0.76-0.98],0.0227697458942401
GSTP1,Glutathione S-transferase P,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,22665,437,0.88 [0.77-1.00],0.0489502334630504
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,22037,103,0.74 [0.56-0.99],0.0398398146071728
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20363,89,1.30 [1.02-1.66],0.0317479332025672
