Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16541,196,1.78 [1.00-3.17],0.0488774143476057
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17136,69,2.28 [1.01-5.12],0.0466799666660737
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19693,55,3.08 [1.36-7.00],0.0070727655543785
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter II Neoplasms,Other benign neoplasms of skin,19743,113,0.29 [0.12-0.74],0.0094688130386971
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter V Mental and behavioural disorders,Any mental disorder,16887,582,1.64 [1.12-2.41],0.0111385808558963
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter V Mental and behavioural disorders,Smoking dependency,18099,74,2.80 [1.12-6.98],0.0273400352436843
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",16522,217,1.99 [1.17-3.40],0.0113196952772834
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter V Mental and behavioural disorders,Depression,18882,187,2.04 [1.16-3.56],0.0127738210434258
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter V Mental and behavioural disorders,Depression or dysthymia,16303,164,2.12 [1.18-3.82],0.0123328536257403
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter IX Diseases of the circulatory system,Transient ischemic attack,19068,79,2.70 [1.28-5.67],0.0087483153904366
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12214,57,3.40 [1.46-7.93],0.0046679478884902
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter IX Diseases of the circulatory system,Conduction disorders,15708,140,2.19 [1.19-4.02],0.0113356431715381
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",19034,131,2.21 [1.16-4.23],0.0164013462367502
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XI Diseases of the digestive system,Diseases of peritoneum,19531,41,2.89 [1.06-7.93],0.0387829151533766
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XI Diseases of the digestive system,Other diseases of intestine,14104,268,2.47 [1.55-3.95],0.0001511846535577
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14284,103,2.32 [1.08-4.98],0.030445402419674
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,17250,200,0.48 [0.24-0.96],0.037723103588219
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,17103,53,0.26 [0.07-0.99],0.0477937587193909
B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,17667,311,1.62 [1.00-2.60],0.048530795425768
