Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18612,224,1.27 [1.02-1.59],0.0340110695727417
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15437,44,0.26 [0.11-0.65],0.0041208928983442
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19241,107,1.40 [1.05-1.86],0.0210680090626226
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,15256,78,1.59 [1.18-2.15],0.0023022417451632
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,19742,57,1.58 [1.12-2.22],0.0091252636616282
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter VI Diseases of the nervous system,Epilepsy,18430,133,0.59 [0.37-0.95],0.0281083239074429
IZUMO1,Izumo sperm-egg fusion protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,19417,78,1.51 [1.12-2.04],0.0073786148478613
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",12191,72,1.43 [1.02-2.00],0.0364629954018393
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,18695,106,1.37 [1.01-1.85],0.041075373451925
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XI Diseases of the digestive system,Hernia,16937,1707,1.12 [1.01-1.23],0.0316367285883833
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XI Diseases of the digestive system,Cholecystitis,18614,53,1.45 [1.01-2.08],0.0442520029151843
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,17254,204,1.31 [1.04-1.65],0.0239215782353071
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,17097,47,1.76 [1.28-2.41],0.0004844713372518
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,17120,70,1.53 [1.12-2.10],0.0072664311274921
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,15272,1907,1.13 [1.02-1.24],0.0140597800792196
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,17122,1046,1.18 [1.04-1.32],0.0072267414491232
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIV Diseases of the genitourinary system,Hydrocele,16162,86,1.60 [1.22-2.11],0.000770597027858
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,16243,167,1.45 [1.16-1.81],0.000999424179865
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",19413,59,0.48 [0.23-0.99],0.0482758836182546
