Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,15764,77,1.50 [1.04-2.15],0.0279470855141764
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,20408,56,1.66 [1.18-2.36],0.0040700698319974
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter VI Diseases of the nervous system,Other neurological diseases,20075,101,1.51 [1.10-2.07],0.0100668689600329
OSBPL2,Oxysterol-binding protein-related protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,19870,153,0.46 [0.26-0.83],0.0100504595683672
OSBPL2,Oxysterol-binding protein-related protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,19805,88,0.29 [0.12-0.67],0.0039235910927506
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10583,520,1.26 [1.02-1.56],0.0320203485162479
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,16158,115,1.48 [1.09-2.01],0.0111440513133648
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",19389,271,1.33 [1.04-1.69],0.0209273066859327
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,20356,76,1.50 [1.02-2.20],0.0375124726943479
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,Influenza and pneumonia,18720,218,1.32 [1.02-1.73],0.0377575099501019
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,20113,98,1.51 [1.07-2.11],0.0180323141240001
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,Interstitial lung disease,19464,76,1.55 [1.07-2.26],0.020561908928061
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",20186,76,1.56 [1.07-2.26],0.0192861594873248
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,19458,70,1.57 [1.07-2.29],0.0212600143359581
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XI Diseases of the digestive system,Chronic gastritis,15564,105,0.38 [0.18-0.80],0.011290144742514
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XI Diseases of the digestive system,Acute appendicitis,20345,70,1.48 [1.02-2.16],0.0387213479774034
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,19054,29,1.68 [1.01-2.80],0.046045416074824
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,20264,79,1.74 [1.31-2.31],0.0001287760378479
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,20250,65,1.63 [1.15-2.32],0.0057631104310968
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,20236,51,1.60 [1.06-2.41],0.0260291704175083
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,18176,250,0.66 [0.43-0.99],0.0444004331892797
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,15761,1968,1.13 [1.01-1.27],0.0357826373107151
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,19985,210,1.32 [1.01-1.72],0.0419849782803484
