Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16556,199,1.50 [1.13-1.97],0.0043161368917153
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18671,228,1.40 [1.06-1.86],0.0184016566407936
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19851,57,1.80 [1.23-2.63],0.0025221655844713
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,Benign neoplasm: Stomach,19891,40,2.01 [1.38-2.92],0.0002658968901176
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19828,31,1.77 [1.08-2.91],0.02441322209161
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,"Haemangioma, any site",19831,31,1.77 [1.08-2.91],0.0244376730147849
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,18890,191,1.38 [1.00-1.92],0.049974147620953
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,13263,4676,1.14 [1.03-1.27],0.0109194737941902
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Oesophagitis,15342,328,1.32 [1.03-1.69],0.0294520050004318
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Ventral hernia,15358,78,1.57 [1.00-2.47],0.0494856536930604
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Other diseases of intestines,15369,1517,1.18 [1.03-1.36],0.0201043597478353
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,14576,724,1.21 [1.01-1.46],0.0411639995391826
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,19629,15,2.15 [1.19-3.88],0.0110905255862589
