Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SOD1,Superoxide dismutase [Cu-Zn],Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18071,49,1.69 [1.03-2.76],0.0363418970849531
SOD1,Superoxide dismutase [Cu-Zn],Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21721,250,0.73 [0.57-0.93],0.0108024105392764
SOD1,Superoxide dismutase [Cu-Zn],Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21721,250,0.73 [0.57-0.93],0.0108024105392764
SOD1,Superoxide dismutase [Cu-Zn],Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22799,191,1.35 [1.04-1.75],0.0223016811819249
SOD1,Superoxide dismutase [Cu-Zn],Chapter VI Diseases of the nervous system,Epilepsy,21573,162,0.65 [0.48-0.88],0.0056136914403715
SOD1,Superoxide dismutase [Cu-Zn],Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,11966,587,0.82 [0.69-0.98],0.0266131561030289
SOD1,Superoxide dismutase [Cu-Zn],Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18250,122,0.66 [0.46-0.94],0.0212954490486719
SOD1,Superoxide dismutase [Cu-Zn],Chapter IX Diseases of the circulatory system,Varicose veins,22143,335,0.73 [0.59-0.90],0.0038234712717372
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Gastrointestinal diseases,15460,5470,0.94 [0.88-1.00],0.0435622800915588
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Dental caries,22522,107,1.49 [1.07-2.09],0.0188251618393262
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,18135,629,0.84 [0.72-0.98],0.026982781937633
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Acute appendicitis,23091,86,0.63 [0.42-0.96],0.0329749734763232
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Intestinal stricture,22820,89,1.47 [1.01-2.12],0.0420717940171408
SOD1,Superoxide dismutase [Cu-Zn],Chapter XI Diseases of the digestive system,Other diseases of peritoneum,22870,41,1.73 [1.03-2.92],0.0383477505107702
SOD1,Superoxide dismutase [Cu-Zn],Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,20164,1454,0.86 [0.77-0.95],0.0039282111584448
SOD1,Superoxide dismutase [Cu-Zn],Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,21680,442,0.76 [0.63-0.91],0.0036684046751829
SOD1,Superoxide dismutase [Cu-Zn],Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,22796,363,0.81 [0.66-0.99],0.0381528927038081
SOD1,Superoxide dismutase [Cu-Zn],Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,21281,43,0.48 [0.26-0.87],0.0163029405032117
SOD1,Superoxide dismutase [Cu-Zn],Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,21276,38,0.43 [0.23-0.82],0.0105157800134555
SOD1,Superoxide dismutase [Cu-Zn],Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,17150,3463,0.92 [0.86-0.99],0.0311526296826853
SOD1,Superoxide dismutase [Cu-Zn],Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,20315,45,0.47 [0.26-0.85],0.0122974083614137
SOD1,Superoxide dismutase [Cu-Zn],Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,21088,818,0.83 [0.73-0.95],0.0083429474307282
SOD1,Superoxide dismutase [Cu-Zn],Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",20909,639,0.84 [0.72-0.98],0.022923237899315
SOD1,Superoxide dismutase [Cu-Zn],Chapter XIII Diseases of the musculoskeletal system and connective tissue,Ganglion,20077,59,0.56 [0.33-0.92],0.0238478804626539
