Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ENO3,Beta-enolase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23288,528,0.77 [0.67-0.90],0.0006922153044604
ENO3,Beta-enolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22452,2078,1.23 [1.15-1.31],7.737814871380672e-11
ENO3,Beta-enolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23724,90,0.47 [0.32-0.71],0.0002818253355169
ENO3,Beta-enolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23336,2962,1.14 [1.08-1.21],1.3556428541898675e-06
ENO3,Beta-enolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,1575,165,0.66 [0.52-0.84],0.000619733770695
ENO3,Beta-enolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23585,1309,1.39 [1.30-1.50],3.830824076088369e-20
ENO3,Beta-enolase,Chapter IX Diseases of the circulatory system,"Hypertension, portal",23788,48,1.74 [1.25-2.41],0.0009494754749329
ENO3,Beta-enolase,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,23542,299,0.66 [0.54-0.82],9.742446867462668e-05
ENO3,Beta-enolase,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,23931,48,1.72 [1.26-2.35],0.0005701534444867
ENO3,Beta-enolase,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",23852,630,0.79 [0.69-0.91],0.000720614854084
ENO3,Beta-enolase,Chapter XI Diseases of the digestive system,Diseases of liver,23836,643,1.34 [1.21-1.49],5.1855932164898994e-08
ENO3,Beta-enolase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23918,338,1.65 [1.46-1.87],6.964281779668574e-15
ENO3,Beta-enolase,Chapter XI Diseases of the digestive system,Other diseases of liver,23711,518,1.45 [1.29-1.62],2.0142265969670223e-10
ENO3,Beta-enolase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18624,343,1.35 [1.18-1.54],1.785239211310994e-05
ENO3,Beta-enolase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23897,333,1.38 [1.20-1.58],4.625671852319625e-06
