Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
REG3G,Regenerating islet-derived protein 3-gamma,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,23293,562,1.41 [1.18-1.69],0.0001419471735283
REG3G,Regenerating islet-derived protein 3-gamma,Chapter I Certain infectious and parasitic diseases,Other septicaemia,24342,544,1.44 [1.20-1.72],6.589827344125405e-05
REG3G,Regenerating islet-derived protein 3-gamma,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,24110,897,1.40 [1.21-1.61],4.039767624418113e-06
REG3G,Regenerating islet-derived protein 3-gamma,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,24110,897,1.40 [1.21-1.61],4.039767624418113e-06
REG3G,Regenerating islet-derived protein 3-gamma,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18935,42,2.65 [1.83-3.84],2.441797559351721e-07
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",23966,1012,1.29 [1.12-1.48],0.0003089862910036
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",23302,348,1.48 [1.18-1.85],0.0005485715435705
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,Small fibre neuropathy,24274,32,2.55 [1.52-4.26],0.0003593968079667
REG3G,Regenerating islet-derived protein 3-gamma,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,24436,761,1.33 [1.13-1.55],0.0005368024098474
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XI Diseases of the digestive system,Constipation,24314,1030,1.26 [1.10-1.45],0.0009960124996957
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XI Diseases of the digestive system,Impaction of intestines,18727,33,2.27 [1.41-3.64],0.0006907972779305
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XIV Diseases of the genitourinary system,Acute renal failure,24051,755,1.38 [1.18-1.62],5.7793598829775386e-05
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23861,565,1.63 [1.38-1.92],6.305281543741193e-09
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XIV Diseases of the genitourinary system,Dialysis,23340,44,2.75 [1.89-4.02],1.4765530153138436e-07
REG3G,Regenerating islet-derived protein 3-gamma,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,24349,1331,1.30 [1.16-1.47],1.7463262426623105e-05
