Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CLSPN,Claspin,Chapter XI Diseases of the digestive system,Coeliac disease,26194,116,1.56 [1.22-1.99],0.0004223493026046
CLSPN,Claspin,Chapter XI Diseases of the digestive system,Intestinal malabsorption,26214,136,1.59 [1.27-1.98],3.922147058018186e-05
