Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",21260,104,1.60 [1.22-2.11],0.0007946182711873
OSBPL2,Oxysterol-binding protein-related protein 2,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,24077,87,1.66 [1.25-2.21],0.0005423640383123
