Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SCT,Secretin,Chapter I Certain infectious and parasitic diseases,Candidiasis,23844,264,0.62 [0.47-0.81],0.0006509344938379
SCT,Secretin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23161,2357,0.86 [0.78-0.94],0.0007565686950027
SCT,Secretin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23668,842,0.77 [0.66-0.90],0.0009103283484946
SCT,Secretin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23808,982,0.79 [0.68-0.91],0.0009315632528894
SCT,Secretin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23239,1924,0.76 [0.69-0.84],1.6230822030743564e-07
SCT,Secretin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23700,786,0.60 [0.51-0.70],6.441496134323684e-10
SCT,Secretin,Chapter IX Diseases of the circulatory system,Angina pectoris,22831,700,0.73 [0.62-0.86],0.0001806987806872
SCT,Secretin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22224,5246,0.88 [0.83-0.94],6.61320152809015e-05
SCT,Secretin,Chapter IX Diseases of the circulatory system,Hypertension,22724,4268,0.85 [0.80-0.91],3.83507038739108e-06
SCT,Secretin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22733,4277,0.85 [0.80-0.91],2.945085500693641e-06
SCT,Secretin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18498,42,2.56 [1.62-4.04],5.183493268721432e-05
SCT,Secretin,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,23348,160,0.54 [0.38-0.77],0.0007566768945091
SCT,Secretin,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",23851,630,0.71 [0.60-0.85],0.0001304553077502
SCT,Secretin,Chapter XI Diseases of the digestive system,Chronic gastritis,19274,214,0.56 [0.41-0.77],0.0003440164269469
SCT,Secretin,Chapter XI Diseases of the digestive system,Coeliac disease,22696,94,0.40 [0.25-0.65],0.0002301045134493
SCT,Secretin,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",22413,3353,0.83 [0.76-0.89],1.5381772683599336e-06
SCT,Secretin,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",23497,1111,0.79 [0.69-0.90],0.0004085830891056
SCT,Secretin,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,21018,1958,0.76 [0.69-0.84],1.424871388536967e-07
SCT,Secretin,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19472,6942,0.87 [0.82-0.92],6.411440247647922e-07
SCT,Secretin,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22716,114,0.42 [0.27-0.65],9.17885051394607e-05
SCT,Secretin,Chapter XI Diseases of the digestive system,Other diseases of intestines,22490,4221,0.85 [0.79-0.91],2.875523740903432e-06
SCT,Secretin,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,19727,667,0.61 [0.51-0.72],3.029522780662638e-08
SCT,Secretin,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,19321,1052,0.76 [0.66-0.88],0.0001472523778378
SCT,Secretin,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),20592,1532,0.79 [0.70-0.89],5.633536304614188e-05
SCT,Secretin,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,22676,2242,0.85 [0.78-0.94],0.0007957319429908
SCT,Secretin,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,22590,55,0.31 [0.16-0.58],0.0002617916056316
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,20904,5427,0.88 [0.83-0.93],2.2403657730461064e-05
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,23163,1843,0.82 [0.74-0.91],0.0001629792736105
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,21110,257,0.60 [0.45-0.80],0.000434801190438
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,19833,1560,0.73 [0.65-0.82],6.224524365413855e-08
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",22706,1386,0.79 [0.70-0.89],0.0001341457270591
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21819,966,0.70 [0.61-0.81],1.971934243339697e-06
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,19257,984,0.78 [0.67-0.90],0.0005335668918074
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified soft tissue disorders,21201,348,0.58 [0.46-0.74],1.521120712508354e-05
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,21740,420,0.67 [0.53-0.83],0.0003114141027518
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19821,1548,0.82 [0.73-0.92],0.0007043109587258
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,21377,524,0.71 [0.58-0.87],0.0007102860406566
SCT,Secretin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,22990,2137,0.82 [0.75-0.91],6.883575804237918e-05
