Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FRZB,Secreted frizzled-related protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,27852,191,2.94 [1.76-4.93],4.015974903525606e-05
FRZB,Secreted frizzled-related protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",27820,159,2.74 [1.55-4.83],0.0005021719349311
FRZB,Secreted frizzled-related protein 3,Chapter IX Diseases of the circulatory system,"Hypertension, portal",27879,58,14.40 [5.26-39.36],2.0319910570082442e-07
FRZB,Secreted frizzled-related protein 3,Chapter IX Diseases of the circulatory system,Oesophageal varices,26728,41,25.20 [7.54-84.24],1.6044155642828056e-07
FRZB,Secreted frizzled-related protein 3,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,27289,43,8.16 [2.55-26.13],0.0004089129320907
FRZB,Secreted frizzled-related protein 3,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",23687,91,0.42 [0.25-0.69],0.0008091109492015
FRZB,Secreted frizzled-related protein 3,Chapter X Diseases of the respiratory system,"Chronic rhinitis, nasopharyngitis and pharyngitis",26555,69,4.67 [1.94-11.28],0.0006008333181045
FRZB,Secreted frizzled-related protein 3,Chapter X Diseases of the respiratory system,Chronic sinusitis,26657,171,2.61 [1.51-4.52],0.000621400578573
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,Cholelithiasis,27189,917,1.51 [1.20-1.90],0.0004066615875915
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,Chronic gastritis,22625,262,2.20 [1.43-3.38],0.0003562890383994
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",27902,81,17.06 [7.34-39.64],4.237317150855073e-11
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,Diseases of liver,27926,750,1.54 [1.19-1.98],0.0008885363529729
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",27524,1252,1.40 [1.15-1.70],0.0006701612424803
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,27279,103,9.14 [4.33-19.31],6.727791117345336e-09
FRZB,Secreted frizzled-related protein 3,Chapter XI Diseases of the digestive system,Other diseases of liver,27781,605,1.70 [1.28-2.26],0.0002550653383198
FRZB,Secreted frizzled-related protein 3,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,27749,328,2.13 [1.43-3.16],0.0001803169409881
