Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MASP1,Mannan-binding lectin serine protease 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,26372,2419,1.30 [1.12-1.52],0.0006903181903573
MASP1,Mannan-binding lectin serine protease 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other and/or unspecified nontoxic goitre,26381,38,6.93 [2.20-21.86],0.0009498237632512
MASP1,Mannan-binding lectin serine protease 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,28085,131,3.10 [1.63-5.89],0.0005650742684612
MASP1,Mannan-binding lectin serine protease 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26282,119,3.69 [1.87-7.27],0.0001614789450689
MASP1,Mannan-binding lectin serine protease 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27672,1509,3.05 [2.52-3.68],1.2690020682877504e-30
MASP1,Mannan-binding lectin serine protease 1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",27949,80,8.70 [3.86-19.62],1.842660075744291e-07
MASP1,Mannan-binding lectin serine protease 1,Chapter XI Diseases of the digestive system,Diseases of liver,27973,750,1.86 [1.41-2.44],9.502351732038213e-06
MASP1,Mannan-binding lectin serine protease 1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,27325,102,5.21 [2.51-10.83],9.517906777217031e-06
MASP1,Mannan-binding lectin serine protease 1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,28071,391,2.46 [1.69-3.58],2.913669963340257e-06
MASP1,Mannan-binding lectin serine protease 1,Chapter XI Diseases of the digestive system,Other diseases of liver,27828,605,2.03 [1.49-2.74],5.462698765196984e-06
MASP1,Mannan-binding lectin serine protease 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,27534,873,1.77 [1.37-2.28],1.0850921479861792e-05
MASP1,Mannan-binding lectin serine protease 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,27358,697,1.83 [1.38-2.43],2.858796053488277e-05
MASP1,Mannan-binding lectin serine protease 1,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,12781,1437,0.72 [0.59-0.87],0.0005800291031121
MASP1,Mannan-binding lectin serine protease 1,Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,11427,83,0.35 [0.19-0.63],0.0005402603343893
MASP1,Mannan-binding lectin serine protease 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,27890,1551,1.58 [1.31-1.91],2.417853210621781e-06
