Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
STIP1,Stress-induced-phosphoprotein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20989,1216,1.14 [1.05-1.23],0.0009852070023038
STIP1,Stress-induced-phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,24290,191,1.44 [1.19-1.73],0.0001222871443514
STIP1,Stress-induced-phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,26531,2432,1.16 [1.10-1.22],7.81218444248491e-08
STIP1,Stress-induced-phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,24493,394,1.30 [1.14-1.48],6.615601952331296e-05
STIP1,Stress-induced-phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,27580,3481,1.14 [1.09-1.19],1.8232253775050772e-08
STIP1,Stress-induced-phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27848,1529,1.14 [1.07-1.22],6.655000404163629e-05
STIP1,Stress-induced-phosphoprotein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,27545,1382,1.13 [1.05-1.21],0.0007957563396271
STIP1,Stress-induced-phosphoprotein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,26313,6160,1.09 [1.06-1.13],4.155147095511507e-07
STIP1,Stress-induced-phosphoprotein 1,Chapter IX Diseases of the circulatory system,Hypertension,26899,5016,1.10 [1.06-1.14],4.659715997215116e-07
STIP1,Stress-induced-phosphoprotein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",26914,5031,1.10 [1.06-1.14],5.102644044256063e-07
STIP1,Stress-induced-phosphoprotein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",27710,1536,1.12 [1.05-1.20],0.0008746355718983
STIP1,Stress-induced-phosphoprotein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,27710,885,1.16 [1.06-1.27],0.0009789273852516
