Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23295,58,0.72 [0.54-0.96],0.0270237210718626
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter II Neoplasms,Benign neoplasm: Rectum,23682,41,1.57 [1.17-2.11],0.0025079116416089
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter II Neoplasms,Leiomyoma of uterus,12897,596,1.10 [1.00-1.20],0.0405801482810251
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23641,36,0.67 [0.46-0.96],0.0302184665137203
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter IX Diseases of the circulatory system,Varicose veins,23140,374,0.88 [0.78-0.98],0.019759997174908
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20236,1691,1.09 [1.04-1.15],0.0010448978189837
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter X Diseases of the respiratory system,Influenza and pneumonia,22889,162,1.20 [1.02-1.42],0.0243873026326994
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16989,4444,1.05 [1.01-1.09],0.011017604556026
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23162,649,1.15 [1.06-1.25],0.0006265934399467
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23039,526,1.18 [1.08-1.29],0.0003599405466415
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23035,522,1.18 [1.08-1.30],0.0003303698863233
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,18462,211,1.16 [1.00-1.34],0.0434838968482423
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Other diseases of intestine,18404,153,0.81 [0.67-0.96],0.0160605746094443
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Diseases of liver,23276,106,0.72 [0.58-0.89],0.0024775296052997
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22823,252,1.18 [1.04-1.34],0.0132151705052767
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22633,62,1.43 [1.12-1.84],0.0045764465599622
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XI Diseases of the digestive system,Coeliac disease,22621,50,1.40 [1.06-1.85],0.0174893258227583
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21226,381,1.15 [1.03-1.28],0.0114191927012772
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21041,196,1.20 [1.03-1.39],0.0180771894975375
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22778,33,0.64 [0.44-0.94],0.0239795417959927
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,9716,78,1.38 [1.09-1.74],0.0073399886147522
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIV Diseases of the genitourinary system,Irregular menses,13134,324,1.14 [1.02-1.28],0.0252114538792131
EVI5,Ecotropic viral integration site 5 protein homolog,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",10622,984,1.08 [1.01-1.16],0.034520434530197
EVI5,Ecotropic viral integration site 5 protein homolog,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,12969,133,1.33 [1.10-1.61],0.0026625707568453
EVI5,Ecotropic viral integration site 5 protein homolog,"Chapter XV Pregnancy, childbirth and the puerperium",Prolonged pregnancy,12623,122,0.77 [0.62-0.95],0.013295832159896
