Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter II Neoplasms,Benign neoplasm: Rectum,24302,39,1.57 [1.12-2.20],0.0089932544864569
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",24459,42,0.70 [0.49-0.99],0.0427564819295327
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter II Neoplasms,"Haemangioma, any site",24461,42,0.70 [0.49-0.99],0.0427592990624737
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",20674,70,0.73 [0.56-0.96],0.0244655181298701
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23216,502,0.89 [0.81-0.99],0.0272382383322839
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Angina pectoris,23017,303,0.87 [0.76-0.99],0.0366097988822927
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,24016,226,0.82 [0.71-0.95],0.0096183436609984
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",24449,51,0.70 [0.51-0.96],0.0292490076790397
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23081,377,0.88 [0.79-0.99],0.0371870719919386
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Varicose veins,23753,386,0.86 [0.77-0.97],0.0103243207695268
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter X Diseases of the respiratory system,Chronic sinusitis,23266,90,1.27 [1.02-1.60],0.0356717023533716
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Other diseases of intestine,18904,158,0.80 [0.67-0.96],0.0154388138158159
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Diseases of liver,23900,109,0.70 [0.56-0.87],0.0015339225849102
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Other diseases of liver,23853,62,0.70 [0.52-0.93],0.0155250693657958
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified disorders of skin and subcutaneous tissue,23258,155,0.80 [0.67-0.95],0.0136200258954653
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,22075,199,0.84 [0.72-0.99],0.0360483139510561
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,22677,801,0.91 [0.84-0.98],0.0170666847549978
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,21925,49,0.69 [0.50-0.95],0.0248240012125461
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21599,202,1.20 [1.03-1.40],0.0190879065572402
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23369,33,0.67 [0.45-1.00],0.0486332564500774
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIV Diseases of the genitourinary system,Irregular menses,13470,329,1.14 [1.01-1.29],0.0298785093128383
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Pregnancy with abortive outcome,13555,394,1.14 [1.01-1.28],0.0286557927921683
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Other abnormal products of conception,13272,111,1.35 [1.10-1.67],0.004455569689097
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,13301,140,1.27 [1.05-1.54],0.0133908985334968
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Perineal laceration during delivery,13108,562,1.13 [1.02-1.25],0.0209466118736438
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter VI Diseases of the nervous system,Falls/tendency to fall,23081,451,0.88 [0.79-0.98],0.0180853359622066
