Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ZNF174,Zinc finger protein 174,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23052,327,0.64 [0.44-0.92],0.0161130971581233
ZNF174,Zinc finger protein 174,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22938,213,0.61 [0.39-0.97],0.0371834790083512
ZNF174,Zinc finger protein 174,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23833,40,1.90 [1.27-2.83],0.0017512221037257
ZNF174,Zinc finger protein 174,Chapter II Neoplasms,"Haemangioma, any site",23835,40,1.90 [1.27-2.83],0.0017530025396243
ZNF174,Zinc finger protein 174,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",20415,65,1.77 [1.22-2.57],0.0024717996680465
ZNF174,Zinc finger protein 174,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of lacrimal system,23276,44,1.66 [1.07-2.60],0.0250123504076196
ZNF174,Zinc finger protein 174,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18492,32,0.21 [0.05-0.90],0.0352573681537487
ZNF174,Zinc finger protein 174,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,21699,1281,1.15 [1.00-1.32],0.0423825818452335
ZNF174,Zinc finger protein 174,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23556,402,1.26 [1.02-1.56],0.0303766484946853
ZNF174,Zinc finger protein 174,Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,23460,306,1.35 [1.08-1.70],0.0087697519202865
ZNF174,Zinc finger protein 174,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,18618,366,1.27 [1.02-1.58],0.0332989980903703
ZNF174,Zinc finger protein 174,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,21353,48,1.66 [1.09-2.53],0.019177316300397
