Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
EHBP1,EH domain-binding protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23977,60,0.68 [0.48-0.97],0.0313384128931393
EHBP1,EH domain-binding protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,24371,41,1.77 [1.23-2.54],0.0021113157648137
EHBP1,EH domain-binding protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,24583,95,1.30 [1.01-1.66],0.0382819229323106
EHBP1,EH domain-binding protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,24338,37,0.63 [0.40-0.98],0.0388664988652654
EHBP1,EH domain-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",20148,1167,1.08 [1.00-1.17],0.0455241845814922
EHBP1,EH domain-binding protein 1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,16752,86,1.35 [1.04-1.75],0.0240938990418413
EHBP1,EH domain-binding protein 1,Chapter IX Diseases of the circulatory system,Varicose veins,23827,386,0.82 [0.72-0.94],0.0038854690373972
EHBP1,EH domain-binding protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20836,1741,1.07 [1.00-1.14],0.0356209066092186
EHBP1,EH domain-binding protein 1,Chapter X Diseases of the respiratory system,Chronic sinusitis,23331,91,1.31 [1.01-1.68],0.0384319050362087
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,17479,4579,1.06 [1.01-1.10],0.0143141632704852
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23843,667,1.17 [1.06-1.29],0.0013893531193374
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23711,535,1.19 [1.06-1.32],0.0019008086816427
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23707,531,1.19 [1.07-1.32],0.0017505455879827
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Other diseases of intestine,18935,159,0.81 [0.66-0.99],0.0397735354034581
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,23969,108,0.67 [0.52-0.86],0.0021829945367795
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Other diseases of liver,23922,61,0.67 [0.48-0.94],0.021926871029005
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Acute pancreatitis,23080,51,0.64 [0.44-0.93],0.0199807299061878
EHBP1,EH domain-binding protein 1,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),24458,51,0.64 [0.44-0.93],0.0196229990867572
EHBP1,EH domain-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,22432,969,1.10 [1.01-1.19],0.025324718294698
EHBP1,EH domain-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,21972,50,0.67 [0.46-0.98],0.0384173082611786
EHBP1,EH domain-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21848,385,1.22 [1.07-1.38],0.0021084022466127
EHBP1,EH domain-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21664,201,1.30 [1.10-1.55],0.0024713893140176
EHBP1,EH domain-binding protein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23435,33,0.55 [0.34-0.89],0.0145406515920854
EHBP1,EH domain-binding protein 1,Chapter XIV Diseases of the genitourinary system,Endometriosis,10187,259,1.20 [1.03-1.40],0.0230234115437539
EHBP1,EH domain-binding protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,10009,81,1.49 [1.14-1.95],0.0039932852270254
EHBP1,EH domain-binding protein 1,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,10204,276,1.17 [1.01-1.36],0.0397350775172235
EHBP1,EH domain-binding protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,13351,108,0.73 [0.56-0.95],0.0215287274874959
EHBP1,EH domain-binding protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,12780,192,1.23 [1.02-1.48],0.0312676466836184
EHBP1,EH domain-binding protein 1,Chapter VI Diseases of the nervous system,Falls/tendency to fall,23148,452,0.86 [0.76-0.97],0.0141068373940785
