Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25216,46,1.54 [1.11-2.12],0.0086739746387429
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13438,281,0.84 [0.71-0.99],0.0361262718317814
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter II Neoplasms,Benign neoplasm: Rectum,27361,47,1.48 [1.08-2.05],0.0156745737667574
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),25326,348,1.17 [1.03-1.32],0.0182740569327751
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27178,79,0.72 [0.53-0.98],0.0378654396644362
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24240,688,1.11 [1.01-1.22],0.025084161830961
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,23593,41,1.51 [1.08-2.13],0.0168116559965742
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",23303,81,0.74 [0.54-1.00],0.0476093247210442
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter V Mental and behavioural disorders,Alcohol dependence,25687,95,0.73 [0.55-0.98],0.0331088668526957
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter VI Diseases of the nervous system,Sleep apnoea,27037,133,1.28 [1.05-1.56],0.0157859175411989
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,27424,84,1.32 [1.03-1.68],0.0280587255273589
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,27388,25,1.73 [1.15-2.61],0.0086050333876944
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",25697,25,1.75 [1.17-2.63],0.0070340465397458
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21651,1944,1.12 [1.05-1.19],0.0003211938880135
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,27316,40,0.62 [0.40-0.97],0.0353020874045315
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22689,1296,1.13 [1.06-1.22],0.0006130646218511
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Hypertension,22713,1320,1.14 [1.06-1.23],0.0002769937477645
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21441,48,1.49 [1.08-2.05],0.0147932522200617
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,18894,91,1.45 [1.15-1.82],0.0016550160439244
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,"Heart failure, strict",27144,119,1.29 [1.04-1.59],0.0187869311451396
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter IX Diseases of the circulatory system,Varicose veins,26732,430,0.87 [0.77-0.98],0.0279478312665764
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter X Diseases of the respiratory system,Influenza and pneumonia,26459,184,1.22 [1.03-1.45],0.0214663704913897
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",26433,158,1.21 [1.01-1.46],0.0415823942834599
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,26809,83,1.34 [1.05-1.72],0.0205098458181835
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19573,5063,1.06 [1.02-1.11],0.003622401565641
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,Hernia,24914,1155,1.13 [1.05-1.21],0.0012119243784405
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,Inguinal hernia,24147,388,1.16 [1.02-1.31],0.0193829691415916
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,24345,586,1.15 [1.04-1.27],0.0050981109278557
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,26296,176,1.22 [1.02-1.45],0.0295031081632244
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XI Diseases of the digestive system,GI-bleeding,26291,171,1.20 [1.00-1.44],0.0471132917211892
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,26096,82,0.72 [0.53-0.97],0.0322263734036608
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,21593,428,1.14 [1.02-1.28],0.021373771959131
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",24564,423,1.14 [1.01-1.28],0.0273553584838744
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,24357,216,1.20 [1.03-1.41],0.0206416776479459
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,23345,4326,0.93 [0.89-0.97],0.000637786532923
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,26290,54,1.38 [1.02-1.86],0.0383304328845318
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,Endometriosis,11454,296,1.25 [1.08-1.43],0.0021881918168771
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,11249,91,1.45 [1.14-1.84],0.0026074338057804
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",15261,198,1.20 [1.01-1.42],0.0437662937450768
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,15288,109,1.36 [1.09-1.70],0.0067455100745773
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,"HSIL lesion of the cervix uteri, vagina or vulva",15281,119,1.34 [1.08-1.66],0.0071232510606991
ZBTB16,Zinc finger and BTB domain-containing protein 16,Chapter XIV Diseases of the genitourinary system,Irregular menses,15185,374,1.18 [1.04-1.34],0.0097280168160701
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,15011,118,0.69 [0.53-0.91],0.0075659091915569
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,15311,332,0.84 [0.72-0.98],0.0233870018652383
ZBTB16,Zinc finger and BTB domain-containing protein 16,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,15230,251,0.80 [0.67-0.95],0.0137100494607013
