Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25581,146,0.87 [0.78-0.98],0.0210145465421006
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26380,78,0.78 [0.67-0.91],0.0013515796518468
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27608,108,0.83 [0.73-0.94],0.004795728872516
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27568,68,0.77 [0.65-0.90],0.0012831452382224
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27319,395,0.92 [0.86-0.99],0.0195555531298712
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27072,148,0.87 [0.77-0.97],0.012026624679
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter II Neoplasms,Benign neoplasm: Rectum,28025,48,1.34 [1.06-1.70],0.0141658427755747
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",23865,72,0.80 [0.68-0.95],0.0089199505054108
MGMT,Methylated-DNA--protein-cysteine methyltransferase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,26580,67,1.28 [1.05-1.56],0.0131622101714581
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,27987,39,0.80 [0.65-0.99],0.0391483459732862
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter IX Diseases of the circulatory system,Varicose veins,27391,444,0.91 [0.85-0.97],0.0066220193704097
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,27693,216,0.89 [0.81-0.98],0.022576725664964
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,27691,214,0.89 [0.81-0.98],0.014611407123427
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XI Diseases of the digestive system,Other diseases of intestine,21796,182,0.89 [0.80-0.99],0.0332959983712442
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XI Diseases of the digestive system,Diseases of liver,27562,121,0.80 [0.71-0.91],0.0004552480184333
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XI Diseases of the digestive system,Other diseases of liver,27505,64,0.76 [0.65-0.90],0.0014553622832977
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,25324,53,0.79 [0.66-0.95],0.0103929174765585
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,24794,64,1.24 [1.02-1.51],0.0326852704798592
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,26912,43,0.80 [0.65-0.98],0.0315856526097629
MGMT,Methylated-DNA--protein-cysteine methyltransferase,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,11174,104,0.86 [0.75-0.99],0.0364980623499816
MGMT,Methylated-DNA--protein-cysteine methyltransferase,"Chapter XV Pregnancy, childbirth and the puerperium",Other maternal disorders predominantly related to pregnancy,15653,416,0.90 [0.84-0.97],0.0045649493683334
MGMT,Methylated-DNA--protein-cysteine methyltransferase,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,15362,125,0.80 [0.71-0.90],0.0003011355239284
