Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GTPBP2,GTP-binding protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22276,68,0.71 [0.53-0.97],0.0283779656319354
GTPBP2,GTP-binding protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23303,58,0.63 [0.45-0.87],0.0058748782100574
GTPBP2,GTP-binding protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23075,331,0.87 [0.76-0.99],0.0409910153088032
GTPBP2,GTP-binding protein 2,Chapter II Neoplasms,Benign neoplasm: Rectum,23695,40,1.47 [1.02-2.10],0.0375289749008418
GTPBP2,GTP-binding protein 2,Chapter V Mental and behavioural disorders,Alcohol dependence,22219,85,0.76 [0.58-1.00],0.0491294135537686
GTPBP2,GTP-binding protein 2,Chapter VI Diseases of the nervous system,Other neurological diseases,23560,104,0.77 [0.61-0.98],0.0324189733470486
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",22634,503,0.89 [0.80-1.00],0.0425424003162115
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Angina pectoris,22435,304,0.85 [0.74-0.98],0.0242695946290201
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Varicose veins,23153,374,0.84 [0.74-0.95],0.0058479034153634
GTPBP2,GTP-binding protein 2,Chapter X Diseases of the respiratory system,Chronic sinusitis,22679,90,1.28 [1.00-1.63],0.0467687819689631
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,23066,78,1.31 [1.01-1.70],0.0428269197813727
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,19155,95,0.77 [0.60-0.99],0.0401955315354063
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23182,646,1.10 [1.01-1.21],0.0367401498450095
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23060,524,1.13 [1.02-1.25],0.0227674141768709
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23056,520,1.13 [1.02-1.25],0.0212072531944368
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other diseases of intestine,18427,158,0.73 [0.60-0.89],0.0021227158118927
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,23301,108,0.65 [0.51-0.83],0.0004132656326017
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Acute pancreatitis,22435,49,0.69 [0.49-0.99],0.0425023362233715
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),23774,49,0.70 [0.49-0.99],0.0427713107768269
GTPBP2,GTP-binding protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified disorders of skin and subcutaneous tissue,22685,150,0.81 [0.66-0.99],0.0376536779607944
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,21804,951,1.09 [1.01-1.18],0.0238743809036817
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,22098,778,0.91 [0.83-0.99],0.0365014352379243
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,21370,50,0.62 [0.43-0.88],0.0074078922115242
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",21233,380,1.18 [1.04-1.33],0.0084468268105168
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21051,198,1.30 [1.10-1.53],0.0017340805372439
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22790,32,0.52 [0.33-0.81],0.0040487431646893
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,9710,77,1.38 [1.05-1.81],0.0209218547135017
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",13186,179,1.20 [1.00-1.43],0.0456660792702896
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Irregular menses,13119,316,1.21 [1.06-1.38],0.0057979586001845
GTPBP2,GTP-binding protein 2,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,12964,137,1.31 [1.06-1.61],0.0114521921086636
GTPBP2,GTP-binding protein 2,Chapter VI Diseases of the nervous system,Falls/tendency to fall,22492,441,0.86 [0.77-0.97],0.0129039881111784
