Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UPK3BL1,Uroplakin-3b-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23141,211,0.71 [0.51-0.99],0.0425410866717452
UPK3BL1,Uroplakin-3b-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",11658,254,1.26 [1.09-1.46],0.0022999717043786
UPK3BL1,Uroplakin-3b-like protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23847,37,0.32 [0.12-0.85],0.0215411244651657
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Inguinal hernia,21063,342,0.75 [0.59-0.96],0.0243333976713946
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23367,653,0.85 [0.72-1.00],0.0497821718648751
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",22891,175,0.69 [0.48-0.99],0.0444305241959985
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),18574,151,0.60 [0.39-0.91],0.017225622026665
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,18447,24,1.61 [1.23-2.11],0.0005214890913881
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",22160,674,1.13 [1.00-1.27],0.0469953892394248
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,21535,49,1.39 [1.03-1.87],0.0323006234080003
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,21772,286,1.19 [1.01-1.40],0.0345136865763723
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,21067,46,1.43 [1.08-1.88],0.0112344753390725
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Disorders of breast,13153,215,1.22 [1.02-1.45],0.0290244953757438
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified lump in breast,13008,70,1.40 [1.12-1.75],0.0035643760695183
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Inflammatory diseases of female pelvic organs,13121,335,1.17 [1.00-1.37],0.0491887314224001
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,12954,168,1.31 [1.10-1.56],0.0027071316918382
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,9763,62,0.45 [0.22-0.92],0.0287353081429508
UPK3BL1,Uroplakin-3b-like protein 1,"Chapter XV Pregnancy, childbirth and the puerperium","Other complications of labour and delivery, not elsewhere classified",12391,84,0.38 [0.20-0.72],0.0028906107460002
