Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22804,74,1.52 [1.10-2.09],0.0112486958612345
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23675,73,1.52 [1.10-2.09],0.0108595647270673
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23694,49,1.54 [1.04-2.27],0.0305061381997008
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23692,92,0.55 [0.31-0.97],0.0373214777622899
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23684,84,0.53 [0.29-0.96],0.0357189145652153
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21939,699,1.17 [1.02-1.35],0.0300510859715965
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter V Mental and behavioural disorders,Alcohol dependence,22146,84,0.51 [0.27-0.97],0.0390767231423755
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,23303,147,0.63 [0.41-0.97],0.0338603281754211
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",23739,51,0.42 [0.19-0.96],0.0395232197780011
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,23217,75,1.45 [1.01-2.09],0.0434343354056148
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",20515,1524,1.11 [1.00-1.23],0.0476249557561698
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Oesophagitis,19224,233,1.27 [1.02-1.59],0.0355795200990311
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),19544,553,1.19 [1.02-1.39],0.0314863254860869
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Diseases of peritoneum,23473,71,0.42 [0.21-0.84],0.0133215573942668
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,23463,61,0.45 [0.22-0.92],0.029509974616148
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Acute pancreatitis,22351,50,1.59 [1.09-2.32],0.0151151827747585
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),23679,50,1.60 [1.10-2.33],0.0142119645232484
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22560,58,1.75 [1.31-2.33],0.0001404571979036
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XI Diseases of the digestive system,Coeliac disease,22549,47,1.66 [1.18-2.34],0.003575662913405
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,22487,59,1.57 [1.14-2.16],0.0053966622803702
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,20838,65,0.32 [0.15-0.67],0.0026603134928081
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22705,39,1.76 [1.25-2.48],0.00125510373691
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,9823,226,1.33 [1.08-1.65],0.0085515928707715
IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,"Chapter XV Pregnancy, childbirth and the puerperium",Other abnormal products of conception,12897,109,1.44 [1.07-1.94],0.0153153971650077
